ID,ArgosID,Message_Type,TransmissionDateTime,EffectiveDate,LC,Residual,IQ,Lat1,Lon1,Lat2,Lon2,NbMes,NbMes120dB,BestLevel,PassDuration,NOPC,CalculFreq,Altitude,,Comment,EditDate,EditUser,RecordCreationDate
380289,079786,DS,,04-05-2009 3:30:12,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379368,079786,DIAG,04-05-2009 3:30:12,04-05-2009 3:30:12,Z,,00,,,,,001,000,-130 dB,???s,?,401 677421.1 Hz,   0 m,,,,dlp,05-11-2010
379369,079786,DIAG,04-05-2009 5:03:28,04-05-2009 5:03:28,Z,,00,,,,,001,000,-137 dB,???s,?,401 677421.1 Hz,   0 m,,,,dlp,05-11-2010
380290,079786,DS,,04-05-2009 5:03:28,,,,,,,,,,,,,,,,,,dlp,05-11-2010
380291,079786,DS,,04-05-2009 6:17:07,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379370,079786,DIAG,04-05-2009 6:17:07,04-05-2009 6:17:07,Z,,00,,,,,001,000,-133 dB,???s,?,401 677421.1 Hz,   0 m,,,,dlp,05-11-2010
380292,079786,DS,,04-06-2009 6:25:17,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379371,079786,DIAG,04-06-2009 6:25:17,04-06-2009 6:25:17,Z,,00,,,,,001,000,-129 dB,???s,?,401 677421.1 Hz,   0 m,,,,dlp,05-11-2010
380293,079786,DS,,04-07-2009 1:26:27,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379372,079786,DIAG,04-07-2009 1:26:27,04-07-2009 1:26:27,Z,,00,,,,,001,000,-134 dB,???s,?,401 677421.1 Hz,   0 m,,,,dlp,05-11-2010
380294,079786,DS,,04-10-2009 4:52:05,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379373,079786,DIAG,04-10-2009 4:52:05,04-10-2009 4:52:05,Z,,00,,,,,001,000,-125 dB,???s,?,401 677421.1 Hz,   0 m,,,,dlp,05-11-2010
380295,079786,DS,,04-10-2009 6:16:45,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379374,079786,DIAG,04-10-2009 6:16:45,04-10-2009 6:16:45,Z,,00,,,,,001,000,-123 dB,???s,?,401 677421.1 Hz,   0 m,,,,dlp,05-11-2010
379375,079786,DIAG,04-11-2009 4:16:19,04-11-2009 4:16:19,A,,00,32.612000,-117.106000,36.409000,-98.122000,003,001,-120 dB,592s,2,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380296,079786,DS,04-11-2009 4:16:19,04-11-2009 4:16:19,A,,,32.612000,-117.106000,,,,,,,,401677420,0.000,,,,dlp,05-11-2010
380297,079786,DS,,04-11-2009 4:28:03,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379376,079786,DIAG,04-11-2009 4:32:04,04-11-2009 4:32:04,B,,00,32.603000,-117.094000,34.926000,-104.481000,002,000,-125 dB,483s,1,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380298,079786,DS,04-11-2009 5:56:27,04-11-2009 5:56:27,B,,,32.612000,-117.106000,,,,,,,,401677420,0.000,,,,dlp,05-11-2010
379377,079786,DIAG,04-11-2009 5:56:27,04-11-2009 5:56:27,B,,00,32.612000,-117.106000,26.709000,-145.707000,002,000,-123 dB,326s,2,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380299,079786,DS,,04-11-2009 6:07:42,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379378,079786,DIAG,04-11-2009 6:07:42,04-11-2009 6:07:42,Z,,00,,,,,001,000,-129 dB,???s,?,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380470,079786,GPS,04-11-2009 6:39:04,04-11-2009 6:39:04,,4.1,,32.612353,-117.108177,,,,,,,,,-99,,,,,05-12-2010
379379,079786,DIAG,04-11-2009 10:14:30,04-11-2009 10:14:30,Z,,00,,,,,001,000,-136 dB,???s,?,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380300,079786,DS,,04-11-2009 10:14:30,,,,,,,,,,,,,,,,,,dlp,05-11-2010
380301,079786,DS,,04-12-2009 1:40:33,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379380,079786,DIAG,04-12-2009 1:40:33,04-12-2009 1:40:33,Z,,00,,,,,001,000,-124 dB,???s,?,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
379381,079786,DIAG,04-12-2009 3:56:11,04-12-2009 3:56:11,B,,00,32.623000,-117.110000,38.112000,-88.314000,002,000,-131 dB,654s,2,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380302,079786,DS,04-12-2009 3:56:11,04-12-2009 3:56:11,B,,,32.623000,-117.110000,,,,,,,,401677420,0.000,,,,dlp,05-11-2010
379382,079786,DIAG,04-12-2009 4:13:47,04-12-2009 4:13:47,Z,,00,,,,,001,000,-136 dB,???s,?,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380303,079786,DS,,04-12-2009 4:13:47,,,,,,,,,,,,,,,,,,dlp,05-11-2010
380304,079786,DS,04-12-2009 5:30:08,04-12-2009 5:30:08,B,,,32.555000,-117.149000,,,,,,,,401677420,0.000,,,,dlp,05-11-2010
379383,079786,DIAG,04-12-2009 5:30:08,04-12-2009 5:30:08,B,,00,32.555000,-117.149000,28.821000,-135.990000,002,000,-131 dB, 55s,2,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380305,079786,DS,,04-12-2009 5:52:31,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379384,079786,DIAG,04-12-2009 5:52:31,04-12-2009 5:52:31,Z,,00,,,,,001,000,-133 dB,???s,?,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380306,079786,DS,,04-13-2009 2:22:24,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379385,079786,DIAG,04-13-2009 2:22:24,04-13-2009 2:22:24,Z,,00,,,,,001,000,-137 dB,???s,?,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380307,079786,DS,,04-13-2009 3:33:48,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379386,079786,DIAG,04-13-2009 3:33:48,04-13-2009 3:33:48,Z,,00,,,,,001,000,-122 dB,???s,?,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
379387,079786,DIAG,04-13-2009 5:14:04,04-13-2009 5:14:04,Z,,00,,,,,001,000,-125 dB,???s,?,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380308,079786,DS,,04-13-2009 5:14:04,,,,,,,,,,,,,,,,,,dlp,05-11-2010
380309,079786,DS,,04-13-2009 9:54:55,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379388,079786,DIAG,04-13-2009 9:54:55,04-13-2009 9:54:55,Z,,00,,,,,001,000,-130 dB,???s,?,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
379389,079786,DIAG,04-13-2009 11:24:28,04-13-2009 11:24:28,Z,,00,,,,,001,000,-134 dB,???s,?,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380310,079786,DS,,04-13-2009 11:24:28,,,,,,,,,,,,,,,,,,dlp,05-11-2010
380311,079786,DS,,04-13-2009 11:39:17,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379390,079786,DIAG,04-13-2009 11:41:15,04-13-2009 11:41:15,B,,00,32.617000,-117.110000,42.915000,-168.589000,002,000,-134 dB,236s,1,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380312,079786,DS,,04-13-2009 12:56:55,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379391,079786,DIAG,04-13-2009 12:56:55,04-13-2009 12:56:55,Z,,00,,,,,001,000,-128 dB,???s,?,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380313,079786,DS,,04-14-2009 2:56:58,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379392,079786,DIAG,04-14-2009 2:57:47,04-14-2009 2:57:47,B,,00,32.601000,-117.130000,20.537000,-172.629000,002,000,-136 dB, 99s,1,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380314,079786,DS,,04-14-2009 3:10:56,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379393,079786,DIAG,04-14-2009 3:11:26,04-14-2009 3:11:26,B,,00,32.598000,-117.107000,42.226000,-68.023000,002,000,-132 dB, 60s,1,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380315,079786,DS,,04-14-2009 4:47:53,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379394,079786,DIAG,04-14-2009 4:47:53,04-14-2009 4:47:53,Z,,00,,,,,002,000,-128 dB,744s,?,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380316,079786,DS,,04-14-2009 5:00:17,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379395,079786,DIAG,04-14-2009 5:04:15,04-14-2009 5:04:15,B,,00,32.502000,-117.545000,32.202000,-119.307000,002,000,-132 dB,477s,1,401 677419.9 Hz,   0 m,,,,dlp,05-11-2010
380317,079786,DS,,04-14-2009 6:34:47,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379396,079786,DIAG,04-14-2009 6:36:24,04-14-2009 6:36:24,B,,00,32.614000,-117.110000,22.875000,-164.132000,002,000,-126 dB,194s,1,401 677414.3 Hz,   0 m,,,,dlp,05-11-2010
380318,079786,DS,04-14-2009 6:42:01,04-14-2009 6:42:01,A,,,32.615000,-117.107000,,,,,,,,401677414,0.000,,,,dlp,05-11-2010
379397,079786,DIAG,04-14-2009 6:42:01,04-14-2009 6:42:01,A,,00,32.615000,-117.107000,21.995000,-166.653000,003,000,-134 dB,480s,2,401 677414.3 Hz,   0 m,,,,dlp,05-11-2010
380319,079786,DS,,04-14-2009 9:50:25,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379398,079786,DIAG,04-14-2009 9:50:25,04-14-2009 9:50:25,Z,,00,,,,,001,000,-128 dB,???s,?,401 677414.3 Hz,   0 m,,,,dlp,05-11-2010
380320,079786,DS,04-14-2009 12:37:15,04-14-2009 12:37:15,B,,,32.612000,-117.107000,,,,,,,,401677414,0.000,,,,dlp,05-11-2010
379399,079786,DIAG,04-14-2009 12:37:15,04-14-2009 12:37:15,B,,00,32.612000,-117.107000,30.423000,-106.398000,002,000,-123 dB,119s,2,401 677414.3 Hz,   0 m,,,,dlp,05-11-2010
379400,079786,DIAG,04-16-2009 4:09:26,04-16-2009 4:09:26,Z,,00,,,,,001,000,-131 dB,???s,?,401 677414.3 Hz,   0 m,,,,dlp,05-11-2010
379401,079786,DIAG,04-16-2009 4:09:26,04-16-2009 4:09:26,Z,,00,,,,,001,000,-124 dB,???s,?,401 677414.3 Hz,   0 m,,,,dlp,05-11-2010
380321,079786,DS,,04-16-2009 4:09:26,,,,,,,,,,,,,,,,,,dlp,05-11-2010
380322,079786,DS,,04-16-2009 4:09:26,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379402,079786,DIAG,04-18-2009 3:31:53,04-18-2009 3:31:53,Z,,00,,,,,001,000,-130 dB,???s,?,401 677414.3 Hz,   0 m,,,,dlp,05-11-2010
380323,079786,DS,,04-18-2009 3:31:53,,,,,,,,,,,,,,,,,,dlp,05-11-2010
380324,079786,DS,,04-18-2009 3:31:53,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379403,079786,DIAG,04-18-2009 3:31:53,04-18-2009 3:31:53,Z,,00,,,,,001,000,-123 dB,???s,?,401 677414.3 Hz,   0 m,,,,dlp,05-11-2010
379404,079786,DIAG,04-19-2009 3:13:17,04-19-2009 3:13:17,Z,,00,,,,,001,000,-128 dB,???s,?,401 677414.3 Hz,   0 m,,,,dlp,05-11-2010
380325,079786,DS,,04-19-2009 3:13:17,,,,,,,,,,,,,,,,,,dlp,05-11-2010
380326,079786,DS,,04-19-2009 4:49:04,,,,,,,,,,,,,,,,,,dlp,05-11-2010
380327,079786,DS,,04-19-2009 4:49:04,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379406,079786,DIAG,04-19-2009 4:49:46,04-19-2009 4:49:46,B,,00,32.602000,-117.144000,33.193000,-114.253000,002,001,-118 dB, 86s,1,401 677414.3 Hz,   0 m,,,,dlp,05-11-2010
379405,079786,DIAG,04-19-2009 4:49:46,04-19-2009 4:49:46,B,,00,32.728000,-116.939000,34.020000,-112.568000,002,000,-124 dB, 86s,1,401 677414.3 Hz,   0 m,,,,dlp,05-11-2010
379407,079786,DIAG,04-20-2009 4:19:48,04-20-2009 4:19:48,A,,00,32.616000,-117.107000,35.983000,-100.012000,003,000,-127 dB,351s,2,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
380328,079786,DS,04-20-2009 4:19:48,04-20-2009 4:19:48,A,,,32.616000,-117.107000,,,,,,,,401677403,0.000,,,,dlp,05-11-2010
379408,079786,DIAG,04-20-2009 4:30:40,04-20-2009 4:30:40,Z,,00,,,,,001,000,-128 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
380329,079786,DS,,04-20-2009 4:30:40,,,,,,,,,,,,,,,,,,dlp,05-11-2010
380330,079786,DS,04-20-2009 6:00:04,04-20-2009 6:00:04,B,,,32.618000,-117.123000,,,,,,,,401677403,0.000,,,,dlp,05-11-2010
379409,079786,DIAG,04-20-2009 6:00:04,04-20-2009 6:00:04,B,,00,32.618000,-117.123000,26.339000,-148.015000,002,000,-134 dB,488s,2,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
379410,079786,DIAG,04-20-2009 6:11:20,04-20-2009 6:11:20,Z,,00,,,,,001,000,-125 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
380331,079786,DS,,04-20-2009 6:11:20,,,,,,,,,,,,,,,,,,dlp,05-11-2010
380332,079786,DS,04-20-2009 8:47:57,04-20-2009 8:47:57,B,,,32.607000,-117.116000,,,,,,,,401677403,0.000,,,,dlp,05-11-2010
379411,079786,DIAG,04-20-2009 8:47:57,04-20-2009 8:47:57,B,,00,32.607000,-117.116000,25.802000,-84.945000,002,000,-130 dB,312s,2,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
380333,079786,DS,,04-21-2009 3:59:59,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379412,079786,DIAG,04-21-2009 3:59:59,04-21-2009 3:59:59,Z,,00,,,,,001,000,-128 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
380334,079786,DS,,04-21-2009 5:34:30,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379413,079786,DIAG,04-21-2009 5:34:30,04-21-2009 5:34:30,Z,,00,,,,,001,000,-128 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
379414,079786,DIAG,04-21-2009 5:50:52,04-21-2009 5:50:52,B,,00,32.589000,-117.124000,27.417000,-142.608000,002,000,-122 dB,388s,2,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
380335,079786,DS,04-21-2009 5:50:52,04-21-2009 5:50:52,B,,,32.589000,-117.124000,,,,,,,,401677403,0.000,,,,dlp,05-11-2010
380336,079786,DS,,04-23-2009 1:39:03,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379415,079786,DIAG,04-23-2009 1:39:03,04-23-2009 1:39:03,Z,,00,,,,,001,000,-136 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
380337,079786,DS,,04-24-2009 4:52:53,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379416,079786,DIAG,04-24-2009 4:52:53,04-24-2009 4:52:53,Z,,00,,,,,001,000,-127 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
379417,079786,DIAG,04-25-2009 4:23:11,04-25-2009 4:23:11,Z,,00,,,,,001,000,-127 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
380338,079786,DS,,04-25-2009 4:23:11,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379418,079786,DIAG,04-26-2009 0:39:57,04-26-2009 0:39:57,Z,,00,,,,,001,000,-137 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
380339,079786,DS,,04-26-2009 0:39:57,,,,,,,,,,,,,,,,,,dlp,05-11-2010
382742,079786,GPS,04-26-2009 5:36:01,04-26-2009 5:36:01,,0.2,,32.613738,-117.101262,,,,,,,,,,,,,,05-12-2010
379419,079786,DIAG,04-27-2009 5:05:22,04-27-2009 5:05:22,Z,,00,,,,,001,000,-132 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
380340,079786,DS,,04-27-2009 5:05:22,,,,,,,,,,,,,,,,,,dlp,05-11-2010
380341,079786,DS,,04-27-2009 6:39:21,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379420,079786,DIAG,04-27-2009 6:39:21,04-27-2009 6:39:21,Z,,00,,,,,001,000,-131 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
380471,079786,GPS,04-29-2009 1:31:00,04-29-2009 1:31:00,,0.4,,32.612559,-117.114922,,,,,,,,,-89,,,,,05-12-2010
380342,079786,DS,,04-29-2009 1:39:21,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379421,079786,DIAG,04-29-2009 1:39:21,04-29-2009 1:39:21,Z,,00,,,,,001,000,-132 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
380343,079786,DS,,04-29-2009 6:26:44,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379422,079786,DIAG,04-29-2009 6:26:44,04-29-2009 6:26:44,Z,,00,,,,,001,000,-125 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
380344,079786,DS,,04-30-2009 2:16:24,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379423,079786,DIAG,04-30-2009 2:16:24,04-30-2009 2:16:24,Z,,00,,,,,001,000,-134 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
380345,079786,DS,,04-30-2009 3:50:00,,,,,,,,,,,,,,,,,,dlp,05-11-2010
379424,079786,DIAG,04-30-2009 3:50:00,04-30-2009 3:50:00,Z,,00,,,,,001,000,-129 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-11-2010
382555,079786,DS,,05-01-2009 0:16:24,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381489,079786,DIAG,05-01-2009 0:16:24,05-01-2009 0:16:24,Z,,00,,,,,001,000,-130 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
382556,079786,DS,,05-01-2009 3:56:31,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381490,079786,DIAG,05-01-2009 4:01:30,05-01-2009 4:01:30,B,,00,32.584000,-117.098000,37.773000,-91.412000,002,000,-125 dB,598s,1,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
382557,079786,DS,,05-01-2009 5:41:31,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381491,079786,DIAG,05-01-2009 5:42:28,05-01-2009 5:42:28,B,,00,32.606000,-117.096000,28.071000,-138.980000,002,001,-120 dB,114s,1,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
382558,079786,DS,,05-01-2009 10:17:21,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381492,079786,DIAG,05-01-2009 10:17:21,05-01-2009 10:17:21,Z,,00,,,,,001,000,-130 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
381493,079786,DIAG,05-02-2009 3:43:16,05-02-2009 3:43:16,Z,,00,,,,,001,000,-124 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
382559,079786,DS,,05-02-2009 3:43:16,,,,,,,,,,,,,,,,,,dlp,05-12-2010
382560,079786,DS,,05-02-2009 4:44:37,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381494,079786,DIAG,05-02-2009 4:47:05,05-02-2009 4:47:05,A,,00,32.619000,-117.101000,33.988000,-110.263000,003,000,-128 dB,298s,1,401 677406.0 Hz,   0 m,,,,dlp,05-12-2010
382561,079786,DS,,05-02-2009 5:16:23,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381495,079786,DIAG,05-02-2009 5:18:08,05-02-2009 5:18:08,A,,00,32.611000,-117.100000,30.173000,-129.147000,003,001,-120 dB,212s,1,401 677404.2 Hz,   0 m,,,,dlp,05-12-2010
382562,079786,DS,,05-02-2009 6:22:23,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381496,079786,DIAG,05-02-2009 6:22:23,05-02-2009 6:22:23,Z,,00,,,,,001,000,-131 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
382563,079786,DS,,05-02-2009 9:55:30,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381497,079786,DIAG,05-02-2009 9:55:30,05-02-2009 9:55:30,Z,,00,,,,,001,000,-132 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
382564,079786,DS,,05-03-2009 4:19:53,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381498,079786,DIAG,05-03-2009 4:22:59,05-03-2009 4:22:59,B,,00,32.617000,-117.103000,35.999000,-100.465000,002,000,-130 dB,374s,1,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
382565,079786,DS,,05-03-2009 4:57:03,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381499,079786,DIAG,05-03-2009 4:59:24,05-03-2009 4:59:24,A,,00,32.610000,-117.118000,32.202000,-119.123000,003,000,-122 dB,282s,1,401 677397.8 Hz,   0 m,,,,dlp,05-12-2010
382566,079786,DS,,05-03-2009 5:54:23,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381500,079786,DIAG,05-03-2009 5:59:31,05-03-2009 5:59:31,B,,00,32.581000,-117.100000,26.594000,-147.748000,002,000,-131 dB,617s,1,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
382567,079786,DS,,05-03-2009 6:43:33,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381501,079786,DIAG,05-03-2009 6:43:33,05-03-2009 6:43:33,Z,,00,,,,,001,000,-127 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
381502,079786,DIAG,05-03-2009 8:12:09,05-03-2009 8:12:09,Z,,00,,,,,001,000,-136 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
382568,079786,DS,,05-03-2009 8:12:09,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381503,079786,DIAG,05-04-2009 0:42:25,05-04-2009 0:42:25,Z,,00,,,,,001,000,-130 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
381504,079786,DIAG,05-04-2009 0:42:25,05-04-2009 0:42:25,Z,,00,,,,,001,000,-131 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
382569,079786,DS,,05-04-2009 0:42:25,,,,,,,,,,,,,,,,,,dlp,05-12-2010
382570,079786,DS,,05-04-2009 0:42:25,,,,,,,,,,,,,,,,,,dlp,05-12-2010
382571,079786,DS,,05-04-2009 3:02:07,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381505,079786,DIAG,05-04-2009 3:02:07,05-04-2009 3:02:07,Z,,00,,,,,001,000,-131 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
382572,079786,DS,,05-04-2009 5:42:29,,,,,,,,,,,,,,,,,,dlp,05-12-2010
381506,079786,DIAG,05-04-2009 5:42:29,05-04-2009 5:42:29,Z,,00,,,,,001,000,-136 dB,???s,?,401 677402.9 Hz,   0 m,,,,dlp,05-12-2010
382743,079786,GPS,05-04-2009 5:48:53,05-04-2009 5:48:53,,1.8,,32.612808,-117.103304,,,,,,,,,37,,,,,05-12-2010
