ID,ArgosID,Message_Type,TransmissionDateTime,EffectiveDate,LC,Residual,IQ,Lat1,Lon1,Lat2,Lon2,NbMes,NbMes120dB,BestLevel,PassDuration,NOPC,CalculFreq,Altitude,,Comment,EditDate,EditUser,RecordCreationDate
345528,052674,DIAG,04-25-2008 22:37:12,04-25-2008 22:37:12,Z,,00,,,,,001,000,-134 dB,???s,?,401 676514.6 Hz,   0 m,,,,dlp,05-11-2010
345529,052674,DIAG,04-25-2008 23:24:20,04-25-2008 23:24:20,Z,,00,,,,,001,000,-137 dB,???s,?,401 676514.6 Hz,   0 m,,,,dlp,05-11-2010
344363,052674,DS,,04-25-2008 23:24:20,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345530,052674,DIAG,04-26-2008 0:11:11,04-26-2008 0:11:11,B,,00,33.258000,-116.267000,32.524000,-119.989000,002,000,-124 dB,434s,2,401 676514.6 Hz,   0 m,,,,dlp,05-11-2010
344364,052674,DS,04-26-2008 0:11:11,04-26-2008 0:11:11,B,,,33.258000,-116.267000,,,,,,,,401676515,0.000,,,,dlp,05-11-2010
344365,052674,DS,04-26-2008 1:52:24,04-26-2008 1:52:24,B,,,32.797000,-117.019000,,,,,,,,401676515,0.000,,,,dlp,05-11-2010
345531,052674,DIAG,04-26-2008 1:52:24,04-26-2008 1:52:24,B,,00,32.797000,-117.019000,22.094000,-167.056000,002,000,-130 dB,304s,2,401 676514.6 Hz,   0 m,,,,dlp,05-11-2010
344366,052674,DS,04-26-2008 3:16:24,04-26-2008 3:16:24,A,,,32.588000,-117.107000,,,,,,,,401676592,0.000,,,,dlp,05-11-2010
345532,052674,DIAG,04-26-2008 3:16:24,04-26-2008 3:16:24,A,,08,32.588000,-117.107000,42.071000,-69.671000,003,000,-125 dB,176s,2,401 676591.6 Hz,   0 m,,,,dlp,05-11-2010
344368,052674,DS,,04-26-2008 4:56:28,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345533,052674,DIAG,04-26-2008 4:56:28,04-26-2008 4:56:28,Z,,00,,,,,001,000,-129 dB,???s,?,401 676591.6 Hz,   0 m,,,,dlp,05-11-2010
344367,052674,DS,,04-26-2008 4:56:28,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345534,052674,DIAG,04-26-2008 4:59:41,04-26-2008 4:59:41,Z,,00,,,,,003,000,-125 dB,298s,?,401 676591.6 Hz,   0 m,,,,dlp,05-11-2010
344369,052674,DS,04-26-2008 6:32:52,04-26-2008 6:32:52,2,,,32.610000,-117.118000,,,,,,,,401676583,0.000,,,,dlp,05-11-2010
345535,052674,DIAG,04-26-2008 6:32:52,04-26-2008 6:32:52,2,,58,32.610000,-117.118000,25.415000,-151.118000,008,000,-126 dB,650s,4,401 676582.7 Hz,   0 m,,,,dlp,05-11-2010
344370,052674,DS,04-26-2008 6:36:26,04-26-2008 6:36:26,2,,,32.606000,-117.115000,,,,,,,,401676585,0.000,,,,dlp,05-11-2010
345536,052674,DIAG,04-26-2008 6:36:26,04-26-2008 6:36:26,2,,66,32.606000,-117.115000,22.240000,-165.553000,007,000,-126 dB,511s,3,401 676584.6 Hz,   0 m,,,,dlp,05-11-2010
344476,052674,GPS,04-26-2008 7:04:10,04-26-2008 7:04:10,,0.5,,32.608301,-117.112917,,,,,,,,,,,,,,05-11-2010
344371,052674,DS,04-26-2008 9:23:45,04-26-2008 9:23:45,A,,,32.605000,-117.078000,,,,,,,,401676581,0.000,,,,dlp,05-11-2010
345537,052674,DIAG,04-26-2008 9:23:45,04-26-2008 9:23:45,A,,08,32.605000,-117.078000,30.445000,-107.087000,003,000,-124 dB,374s,2,401 676581.0 Hz,   0 m,,,,dlp,05-11-2010
344477,052674,GPS,04-26-2008 9:36:46,04-26-2008 9:36:46,,0.2,,32.612916,-117.110923,,,,,,,,,,,,,,05-11-2010
345538,052674,DIAG,04-26-2008 10:55:04,04-26-2008 10:55:04,1,,66,32.647000,-117.127000,19.994000,-60.448000,004,000,-134 dB,230s,3,401 676599.6 Hz,   0 m,,,,dlp,05-11-2010
344372,052674,DS,04-26-2008 10:55:04,04-26-2008 10:55:04,1,,,32.647000,-117.127000,,,,,,,,401676600,0.000,,,,dlp,05-11-2010
344373,052674,DS,04-26-2008 11:07:20,04-26-2008 11:07:20,2,,,32.617000,-117.118000,,,,,,,,401676589,0.000,,,,dlp,05-11-2010
345539,052674,DIAG,04-26-2008 11:07:20,04-26-2008 11:07:20,2,,68,32.617000,-117.118000,40.422000,-154.707000,007,000,-129 dB,583s,4,401 676588.9 Hz,   0 m,,,,dlp,05-11-2010
344374,052674,DS,04-26-2008 11:40:28,04-26-2008 11:40:28,B,,,32.616000,-117.115000,,,,,,,,401676589,0.000,,,,dlp,05-11-2010
345540,052674,DIAG,04-26-2008 11:40:28,04-26-2008 11:40:28,B,,00,32.616000,-117.115000,23.601000,-72.280000,002,000,-133 dB,428s,2,401 676588.9 Hz,   0 m,,,,dlp,05-11-2010
344375,052674,DS,04-26-2008 12:38:30,04-26-2008 12:38:30,A,,,32.621000,-117.124000,,,,,,,,401676591,0.000,,,,dlp,05-11-2010
345541,052674,DIAG,04-26-2008 12:38:30,04-26-2008 12:38:30,A,,08,32.621000,-117.124000,30.650000,-108.205000,003,000,-123 dB,465s,2,401 676591.0 Hz,   0 m,,,,dlp,05-11-2010
344376,052674,DS,,04-26-2008 13:14:04,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345542,052674,DIAG,04-26-2008 13:14:04,04-26-2008 13:14:04,Z,,00,,,,,002,000,-122 dB,554s,?,401 676588.9 Hz,   0 m,,,,dlp,05-11-2010
344377,052674,DS,04-26-2008 14:13:28,04-26-2008 14:13:28,B,,,32.640000,-117.154000,,,,,,,,401676589,0.000,,,,dlp,05-11-2010
345543,052674,DIAG,04-26-2008 14:13:28,04-26-2008 14:13:28,B,,00,32.640000,-117.154000,40.999000,-155.182000,002,000,-129 dB,213s,2,401 676588.9 Hz,   0 m,,,,dlp,05-11-2010
344378,052674,DS,,04-26-2008 14:56:32,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345544,052674,DIAG,04-26-2008 14:56:32,04-26-2008 14:56:32,Z,,00,,,,,001,000,-136 dB,???s,?,401 676588.9 Hz,   0 m,,,,dlp,05-11-2010
345546,052674,DIAG,04-26-2008 17:17:27,04-26-2008 17:17:27,Z,,00,,,,,001,000,-131 dB,???s,?,401 676588.9 Hz,   0 m,,,,dlp,05-11-2010
344380,052674,DS,,04-26-2008 17:17:27,,,,,,,,,,,,,,,,,,dlp,05-11-2010
344379,052674,DS,04-26-2008 17:20:02,04-26-2008 17:20:02,B,,,32.630000,-117.070000,,,,,,,,401676589,0.000,,,,dlp,05-11-2010
345545,052674,DIAG,04-26-2008 17:20:02,04-26-2008 17:20:02,B,,00,32.630000,-117.070000,30.343000,-106.168000,002,001,-117 dB,310s,2,401 676588.9 Hz,   0 m,,,,dlp,05-11-2010
344381,052674,DS,04-26-2008 18:56:06,04-26-2008 18:56:06,B,,,32.636000,-117.129000,,,,,,,,401676589,0.000,,,,dlp,05-11-2010
345547,052674,DIAG,04-26-2008 18:56:06,04-26-2008 18:56:06,B,,00,32.636000,-117.129000,37.005000,-139.200000,002,000,-126 dB,325s,2,401 676588.9 Hz,   0 m,,,,dlp,05-11-2010
345548,052674,DIAG,04-26-2008 18:57:51,04-26-2008 18:57:51,A,,08,32.626000,-117.122000,40.007000,-153.832000,003,000,-125 dB,535s,3,401 676586.2 Hz,   0 m,,,,dlp,05-11-2010
344382,052674,DS,04-26-2008 18:57:51,04-26-2008 18:57:51,A,,,32.626000,-117.122000,,,,,,,,401676586,0.000,,,,dlp,05-11-2010
345549,052674,DIAG,04-26-2008 19:10:06,04-26-2008 19:10:06,Z,,00,,,,,001,000,-134 dB,???s,?,401 676586.2 Hz,   0 m,,,,dlp,05-11-2010
344383,052674,DS,,04-26-2008 19:10:06,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345550,052674,DIAG,04-26-2008 22:21:26,04-26-2008 22:21:26,Z,,00,,,,,001,000,-134 dB,???s,?,401 676586.2 Hz,   0 m,,,,dlp,05-11-2010
344384,052674,DS,,04-26-2008 22:21:26,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345551,052674,DIAG,04-26-2008 22:32:47,04-26-2008 22:32:47,Z,,00,,,,,001,000,-133 dB,???s,?,401 676586.2 Hz,   0 m,,,,dlp,05-11-2010
344385,052674,DS,,04-26-2008 22:32:47,,,,,,,,,,,,,,,,,,dlp,05-11-2010
344386,052674,DS,04-27-2008 0:37:04,04-27-2008 0:37:04,B,,,32.631000,-117.119000,,,,,,,,401676586,0.000,,,,dlp,05-11-2010
345552,052674,DIAG,04-27-2008 0:37:04,04-27-2008 0:37:04,B,,00,32.631000,-117.119000,31.884000,-120.838000,002,000,-126 dB,302s,2,401 676586.2 Hz,   0 m,,,,dlp,05-11-2010
345553,052674,DIAG,04-27-2008 1:35:33,04-27-2008 1:35:33,Z,,00,,,,,001,000,-134 dB,???s,?,401 676586.2 Hz,   0 m,,,,dlp,05-11-2010
344387,052674,DS,,04-27-2008 1:35:33,,,,,,,,,,,,,,,,,,dlp,05-11-2010
344388,052674,DS,,04-27-2008 2:57:39,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345554,052674,DIAG,04-27-2008 2:57:39,04-27-2008 2:57:39,Z,,00,,,,,001,000,-130 dB,???s,?,401 676586.2 Hz,   0 m,,,,dlp,05-11-2010
344389,052674,DS,04-27-2008 4:26:26,04-27-2008 4:26:26,A,,,32.607000,-117.111000,,,,,,,,401676568,0.000,,,,dlp,05-11-2010
345555,052674,DIAG,04-27-2008 4:26:26,04-27-2008 4:26:26,A,,08,32.607000,-117.111000,37.535000,-92.020000,003,000,-125 dB,412s,2,401 676568.3 Hz,   0 m,,,,dlp,05-11-2010
344390,052674,DS,,04-27-2008 4:29:53,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345556,052674,DIAG,04-27-2008 4:33:22,04-27-2008 4:33:22,B,,00,32.599000,-117.116000,34.552000,-107.934000,002,001,-118 dB,419s,1,401 676568.3 Hz,   0 m,,,,dlp,05-11-2010
345557,052674,DIAG,04-27-2008 6:10:22,04-27-2008 6:10:22,A,,08,32.625000,-117.090000,27.779000,-139.824000,003,000,-122 dB,315s,3,401 676563.5 Hz,   0 m,,,,dlp,05-11-2010
344391,052674,DS,04-27-2008 6:10:22,04-27-2008 6:10:22,A,,,32.625000,-117.090000,,,,,,,,401676563,0.000,,,,dlp,05-11-2010
344392,052674,DS,04-27-2008 6:15:58,04-27-2008 6:15:58,1,,,32.615000,-117.107000,,,,,,,,401676563,0.000,,,,dlp,05-11-2010
345558,052674,DIAG,04-27-2008 6:15:58,04-27-2008 6:15:58,1,,56,32.615000,-117.107000,24.360000,-155.692000,005,000,-123 dB,540s,3,401 676563.5 Hz,   0 m,,,,dlp,05-11-2010
344478,052674,GPS,04-27-2008 9:06:52,04-27-2008 9:06:52,,0.9,,32.613140,-117.110294,,,,,,,,,,,,,,05-11-2010
344393,052674,DS,04-27-2008 9:17:04,04-27-2008 9:17:04,A,,,32.612000,-117.112000,,,,,,,,401676571,0.000,,,,dlp,05-11-2010
345559,052674,DIAG,04-27-2008 9:17:04,04-27-2008 9:17:04,A,,08,32.612000,-117.112000,29.414000,-101.747000,003,000,-123 dB,339s,3,401 676571.4 Hz,   0 m,,,,dlp,05-11-2010
345560,052674,DIAG,04-27-2008 10:54:05,04-27-2008 10:54:05,B,,00,32.609000,-117.175000,39.166000,-148.944000,003,000,-128 dB,701s,2,401 676563.5 Hz,   0 m,,,,dlp,05-11-2010
344394,052674,DS,04-27-2008 10:54:05,04-27-2008 10:54:05,B,,,32.609000,-117.175000,,,,,,,,401676563,0.000,,,,dlp,05-11-2010
345561,052674,DIAG,04-27-2008 11:17:41,04-27-2008 11:17:41,B,,00,32.584000,-117.121000,21.279000,-61.170000,002,000,-134 dB,132s,2,401 676563.5 Hz,   0 m,,,,dlp,05-11-2010
344395,052674,DS,04-27-2008 11:17:41,04-27-2008 11:17:41,B,,,32.584000,-117.121000,,,,,,,,401676563,0.000,,,,dlp,05-11-2010
344396,052674,DS,04-27-2008 12:21:41,04-27-2008 12:21:41,2,,,32.608000,-117.118000,,,,,,,,401676577,0.000,,,,dlp,05-11-2010
345562,052674,DIAG,04-27-2008 12:21:41,04-27-2008 12:21:41,2,,68,32.608000,-117.118000,29.438000,-102.873000,004,000,-129 dB,400s,2,401 676577.0 Hz,   0 m,,,,dlp,05-11-2010
344397,052674,DS,04-27-2008 12:53:19,04-27-2008 12:53:19,B,,,32.629000,-116.799000,,,,,,,,401676563,0.000,,,,dlp,05-11-2010
345563,052674,DIAG,04-27-2008 12:53:19,04-27-2008 12:53:19,B,,00,32.629000,-116.799000,30.520000,-108.383000,002,000,-123 dB,281s,2,401 676563.5 Hz,   0 m,,,,dlp,05-11-2010
345564,052674,DIAG,04-27-2008 14:05:29,04-27-2008 14:05:29,0,,58,32.618000,-117.145000,39.703000,-150.304000,004,000,-129 dB,590s,4,401 676581.8 Hz,   0 m,,,,dlp,05-11-2010
344398,052674,DS,04-27-2008 14:05:29,04-27-2008 14:05:29,0,,,32.618000,-117.145000,,,,,,,,401676582,0.000,,,,dlp,05-11-2010
344400,052674,DS,,04-27-2008 16:54:06,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345565,052674,DIAG,04-27-2008 16:54:06,04-27-2008 16:54:06,Z,,00,,,,,001,000,-122 dB,???s,?,401 676581.8 Hz,   0 m,,,,dlp,05-11-2010
344399,052674,DS,,04-27-2008 16:54:06,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345566,052674,DIAG,04-27-2008 16:54:06,04-27-2008 16:54:06,Z,,00,,,,,001,000,-133 dB,???s,?,401 676581.8 Hz,   0 m,,,,dlp,05-11-2010
345567,052674,DIAG,04-27-2008 18:38:59,04-27-2008 18:38:59,Z,,00,,,,,001,001,-120 dB,???s,?,401 676581.8 Hz,   0 m,,,,dlp,05-11-2010
344401,052674,DS,,04-27-2008 18:38:59,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345568,052674,DIAG,04-27-2008 18:57:53,04-27-2008 18:57:53,Z,,00,,,,,001,000,-136 dB,???s,?,401 676581.8 Hz,   0 m,,,,dlp,05-11-2010
344402,052674,DS,,04-27-2008 18:57:53,,,,,,,,,,,,,,,,,,dlp,05-11-2010
344403,052674,DS,,04-27-2008 20:05:54,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345569,052674,DIAG,04-27-2008 20:05:54,04-27-2008 20:05:54,Z,,00,,,,,001,000,-136 dB,???s,?,401 676581.8 Hz,   0 m,,,,dlp,05-11-2010
344404,052674,DS,,04-27-2008 20:41:23,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345570,052674,DIAG,04-27-2008 20:41:23,04-27-2008 20:41:23,Z,,00,,,,,001,000,-125 dB,???s,?,401 676581.8 Hz,   0 m,,,,dlp,05-11-2010
344405,052674,DS,,04-27-2008 22:22:59,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345571,052674,DIAG,04-27-2008 22:22:59,04-27-2008 22:22:59,Z,,00,,,,,001,000,-132 dB,???s,?,401 676581.8 Hz,   0 m,,,,dlp,05-11-2010
345572,052674,DIAG,04-27-2008 23:46:17,04-27-2008 23:46:17,1,,58,32.641000,-117.134000,34.705000,-107.388000,005,000,-124 dB,682s,3,401 676584.3 Hz,   0 m,,,,dlp,05-11-2010
344406,052674,DS,04-27-2008 23:46:17,04-27-2008 23:46:17,1,,,32.641000,-117.134000,,,,,,,,401676584,0.000,,,,dlp,05-11-2010
344407,052674,DS,,04-28-2008 0:12:34,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345573,052674,DIAG,04-28-2008 0:12:34,04-28-2008 0:12:34,Z,,00,,,,,001,000,-126 dB,???s,?,401 676581.8 Hz,   0 m,,,,dlp,05-11-2010
344408,052674,DS,04-28-2008 1:27:33,04-28-2008 1:27:33,B,,,32.630000,-117.123000,,,,,,,,401676582,0.000,,,,dlp,05-11-2010
345574,052674,DIAG,04-28-2008 1:27:33,04-28-2008 1:27:33,B,,00,32.630000,-117.123000,24.426000,-155.192000,002,000,-130 dB,155s,2,401 676581.8 Hz,   0 m,,,,dlp,05-11-2010
345575,052674,DIAG,04-28-2008 1:50:39,04-28-2008 1:50:39,Z,,00,,,,,001,000,-129 dB,???s,?,401 676581.8 Hz,   0 m,,,,dlp,05-11-2010
344409,052674,DS,,04-28-2008 1:50:39,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345576,052674,DIAG,04-28-2008 4:03:51,04-28-2008 4:03:51,B,,00,32.558000,-117.173000,39.683000,-80.984000,002,000,-128 dB,113s,2,401 676584.3 Hz,   0 m,,,,dlp,05-11-2010
344410,052674,DS,04-28-2008 4:03:51,04-28-2008 4:03:51,B,,,32.558000,-117.173000,,,,,,,,401676584,0.000,,,,dlp,05-11-2010
345577,052674,DIAG,04-28-2008 4:21:16,04-28-2008 4:21:16,Z,,00,,,,,001,000,-131 dB,???s,?,401 676584.3 Hz,   0 m,,,,dlp,05-11-2010
344411,052674,DS,,04-28-2008 4:21:16,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345578,052674,DIAG,04-28-2008 5:59:23,04-28-2008 5:59:23,Z,,00,,,,,001,000,-125 dB,???s,?,401 676584.3 Hz,   0 m,,,,dlp,05-11-2010
344412,052674,DS,,04-28-2008 5:59:23,,,,,,,,,,,,,,,,,,dlp,05-11-2010
344413,052674,DS,,04-28-2008 7:26:39,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345579,052674,DIAG,04-28-2008 7:26:39,04-28-2008 7:26:39,Z,,00,,,,,001,000,-137 dB,???s,?,401 676584.3 Hz,   0 m,,,,dlp,05-11-2010
344414,052674,DS,,04-28-2008 8:59:29,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345580,052674,DIAG,04-28-2008 8:59:29,04-28-2008 8:59:29,Z,,00,,,,,001,000,-136 dB,???s,?,401 676584.3 Hz,   0 m,,,,dlp,05-11-2010
345581,052674,DIAG,04-28-2008 10:50:53,04-28-2008 10:50:53,B,,00,32.608000,-117.303000,38.015000,-144.430000,002,000,-128 dB,114s,2,401 676584.3 Hz,   0 m,,,,dlp,05-11-2010
344415,052674,DS,04-28-2008 10:50:53,04-28-2008 10:50:53,B,,,32.608000,-117.303000,,,,,,,,401676584,0.000,,,,dlp,05-11-2010
345582,052674,DIAG,04-28-2008 12:10:53,04-28-2008 12:10:53,1,,58,32.609000,-117.120000,28.124000,-97.094000,004,000,-122 dB,426s,4,401 676574.7 Hz,   0 m,,,,dlp,05-11-2010
344416,052674,DS,04-28-2008 12:10:53,04-28-2008 12:10:53,1,,,32.609000,-117.120000,,,,,,,,401676575,0.000,,,,dlp,05-11-2010
344417,052674,DS,,04-28-2008 12:38:44,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345583,052674,DIAG,04-28-2008 12:38:44,04-28-2008 12:38:44,Z,,00,,,,,001,000,-129 dB,???s,?,401 676584.3 Hz,   0 m,,,,dlp,05-11-2010
344418,052674,DS,,04-28-2008 13:52:01,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345584,052674,DIAG,04-28-2008 13:52:01,04-28-2008 13:52:01,Z,,00,,,,,001,000,-125 dB,???s,?,401 676580.4 Hz,   0 m,,,,dlp,05-11-2010
344419,052674,DS,04-28-2008 14:15:25,04-28-2008 14:15:25,A,,,32.621000,-117.117000,,,,,,,,401676580,0.000,,,,dlp,05-11-2010
345585,052674,DIAG,04-28-2008 14:15:25,04-28-2008 14:15:25,A,,00,32.621000,-117.117000,38.193000,-145.478000,003,000,-122 dB,463s,3,401 676580.4 Hz,   0 m,,,,dlp,05-11-2010
345586,052674,DIAG,04-28-2008 16:26:40,04-28-2008 16:26:40,Z,,00,,,,,001,000,-134 dB,???s,?,401 676580.4 Hz,   0 m,,,,dlp,05-11-2010
344420,052674,DS,,04-28-2008 16:26:40,,,,,,,,,,,,,,,,,,dlp,05-11-2010
344421,052674,DS,04-28-2008 16:39:00,04-28-2008 16:39:00,0,,,32.677000,-117.178000,,,,,,,,401676583,0.000,,,,dlp,05-11-2010
345587,052674,DIAG,04-28-2008 16:39:00,04-28-2008 16:39:00,0,,58,32.677000,-117.178000,26.328000,-86.417000,004,000,-122 dB,344s,3,401 676583.5 Hz,   0 m,,,,dlp,05-11-2010
344422,052674,DS,,04-28-2008 18:01:20,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345588,052674,DIAG,04-28-2008 18:05:57,04-28-2008 18:05:57,Z,,00,,,,,003,000,-122 dB,435s,?,401 676583.5 Hz,   0 m,,,,dlp,05-11-2010
344423,052674,DS,,04-28-2008 18:14:24,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345589,052674,DIAG,04-28-2008 18:14:24,04-28-2008 18:14:24,Z,,00,,,,,001,001,-120 dB,???s,?,401 676583.5 Hz,   0 m,,,,dlp,05-11-2010
345590,052674,DIAG,04-28-2008 19:45:12,04-28-2008 19:45:12,B,,00,32.643000,-117.151000,41.885000,-165.066000,002,000,-134 dB,421s,2,401 676583.5 Hz,   0 m,,,,dlp,05-11-2010
344424,052674,DS,04-28-2008 19:45:12,04-28-2008 19:45:12,B,,,32.643000,-117.151000,,,,,,,,401676583,0.000,,,,dlp,05-11-2010
345591,052674,DIAG,04-28-2008 23:35:12,04-28-2008 23:35:12,0,,58,32.646000,-117.117000,36.074000,-101.914000,004,000,-125 dB,643s,4,401 676580.3 Hz,   0 m,,,,dlp,05-11-2010
344425,052674,DS,04-28-2008 23:35:12,04-28-2008 23:35:12,0,,,32.646000,-117.117000,,,,,,,,401676580,0.000,,,,dlp,05-11-2010
345592,052674,DIAG,04-28-2008 23:54:04,04-28-2008 23:54:04,Z,,00,,,,,001,000,-133 dB,???s,?,401 676583.5 Hz,   0 m,,,,dlp,05-11-2010
344426,052674,DS,,04-28-2008 23:54:04,,,,,,,,,,,,,,,,,,dlp,05-11-2010
344427,052674,DS,,04-29-2008 1:22:53,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345593,052674,DIAG,04-29-2008 1:22:53,04-29-2008 1:22:53,Z,,00,,,,,001,000,-137 dB,???s,?,401 676583.5 Hz,   0 m,,,,dlp,05-11-2010
345594,052674,DIAG,04-29-2008 10:35:50,04-29-2008 10:35:50,Z,,00,,,,,001,000,-127 dB,???s,?,401 676580.3 Hz,   0 m,,,,dlp,05-11-2010
344428,052674,DS,,04-29-2008 10:35:50,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345595,052674,DIAG,04-29-2008 11:59:17,04-29-2008 11:59:17,B,,00,32.731000,-117.237000,27.118000,-90.443000,002,000,-130 dB,462s,2,401 676580.3 Hz,   0 m,,,,dlp,05-11-2010
344429,052674,DS,04-29-2008 11:59:17,04-29-2008 11:59:17,B,,,32.731000,-117.237000,,,,,,,,401676580,0.000,,,,dlp,05-11-2010
345596,052674,DIAG,04-29-2008 12:11:24,04-29-2008 12:11:24,A,,00,32.605000,-117.127000,26.313000,-86.228000,003,000,-127 dB,355s,2,401 676546.6 Hz,   0 m,,,,dlp,05-11-2010
344430,052674,DS,04-29-2008 12:11:24,04-29-2008 12:11:24,A,,,32.605000,-117.127000,,,,,,,,401676547,0.000,,,,dlp,05-11-2010
345597,052674,DIAG,04-29-2008 17:44:39,04-29-2008 17:44:39,B,,00,32.543000,-117.266000,30.235000,-106.166000,002,000,-125 dB,393s,2,401 676546.6 Hz,   0 m,,,,dlp,05-11-2010
344431,052674,DS,04-29-2008 17:44:39,04-29-2008 17:44:39,B,,,32.543000,-117.266000,,,,,,,,401676547,0.000,,,,dlp,05-11-2010
345598,052674,DIAG,04-29-2008 18:01:56,04-29-2008 18:01:56,Z,,00,,,,,001,000,-127 dB,???s,?,401 676546.6 Hz,   0 m,,,,dlp,05-11-2010
344432,052674,DS,,04-29-2008 18:01:56,,,,,,,,,,,,,,,,,,dlp,05-11-2010
345599,052674,DIAG,04-29-2008 20:15:47,04-29-2008 20:15:47,B,,00,32.707000,-117.033000,37.035000,-96.339000,002,000,-127 dB,383s,2,401 676546.6 Hz,   0 m,,,,dlp,05-11-2010
344433,052674,DS,04-29-2008 20:15:47,04-29-2008 20:15:47,B,,,32.707000,-117.033000,,,,,,,,401676547,0.000,,,,dlp,05-11-2010
345600,052674,DIAG,04-29-2008 22:00:10,04-29-2008 22:00:10,B,,00,32.669000,-117.078000,26.891000,-144.332000,002,000,-125 dB,126s,2,401 676546.6 Hz,   0 m,,,,dlp,05-11-2010
344434,052674,DS,04-29-2008 22:00:10,04-29-2008 22:00:10,B,,,32.669000,-117.078000,,,,,,,,401676547,0.000,,,,dlp,05-11-2010
