ID,ArgosID,Message_Type,TransmissionDateTime,EffectiveDate,LC,Residual,IQ,Lat1,Lon1,Lat2,Lon2,NbMes,NbMes120dB,BestLevel,PassDuration,NOPC,CalculFreq,Altitude,,Comment,EditDate,EditUser,RecordCreationDate
378025,044366,DS,03-26-2009 8:09:59,03-26-2009 8:09:59,B,,,32.604000,-117.113000,,,,,,,,401677426,0.000,,,,dlp,05-11-2010
378400,044366,GPS,03-26-2009 9:03:22,03-26-2009 9:03:22,,4.3,,32.611841,-117.113087,,,,,,,,,-21,,,,,05-11-2010
378026,044366,DS,,03-26-2009 9:53:46,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377138,044366,DIAG,03-26-2009 9:53:46,03-26-2009 9:53:46,Z,,00,,,,,001,000,-130 dB,???s,?,401 677426.1 Hz,   0 m,,,,dlp,05-11-2010
377139,044366,DIAG,03-26-2009 11:50:11,03-26-2009 11:50:11,Z,,00,,,,,001,000,-125 dB,???s,?,401 677426.1 Hz,   0 m,,,,dlp,05-11-2010
378027,044366,DS,,03-26-2009 11:50:11,,,,,,,,,,,,,,,,,,dlp,05-11-2010
378401,044366,GPS,03-26-2009 13:04:01,03-26-2009 13:04:01,,0.9,,32.612338,-117.113599,,,,,,,,,-9,,,,,05-11-2010
378028,044366,DS,,03-26-2009 13:26:34,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377140,044366,DIAG,03-26-2009 13:26:34,03-26-2009 13:26:34,Z,,00,,,,,001,000,-134 dB,???s,?,401 677426.1 Hz,   0 m,,,,dlp,05-11-2010
378029,044366,DS,03-26-2009 14:04:07,03-26-2009 14:04:07,A,,,32.606000,-117.111000,,,,,,,,401677446,0.000,,,,dlp,05-11-2010
377141,044366,DIAG,03-26-2009 14:04:07,03-26-2009 14:04:07,A,,08,32.606000,-117.111000,34.633000,-125.785000,003,000,-128 dB,623s,3,401 677445.7 Hz,   0 m,,,,dlp,05-11-2010
377142,044366,DIAG,03-26-2009 15:43:45,03-26-2009 15:43:45,Z,,00,,,,,001,000,-134 dB,???s,?,401 677448.0 Hz,   0 m,,,,dlp,05-11-2010
378030,044366,DS,,03-26-2009 15:43:45,,,,,,,,,,,,,,,,,,dlp,05-11-2010
378031,044366,DS,03-26-2009 16:23:25,03-26-2009 16:23:25,2,,,32.612000,-117.125000,,,,,,,,401677448,0.000,,,,dlp,05-11-2010
377143,044366,DIAG,03-26-2009 16:23:25,03-26-2009 16:23:25,2,,68,32.612000,-117.125000,24.432000,-78.590000,004,000,-129 dB,527s,4,401 677448.0 Hz,   0 m,,,,dlp,05-11-2010
377144,044366,DIAG,03-26-2009 17:12:23,03-26-2009 17:12:23,A,,08,32.612000,-117.130000,29.387000,-101.402000,003,001,-120 dB,274s,2,401 677447.1 Hz,   0 m,,,,dlp,05-11-2010
378032,044366,DS,03-26-2009 17:12:23,03-26-2009 17:12:23,A,,,32.612000,-117.130000,,,,,,,,401677447,0.000,,,,dlp,05-11-2010
378033,044366,DS,,03-26-2009 18:08:59,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377145,044366,DIAG,03-26-2009 18:08:59,03-26-2009 18:08:59,Z,,00,,,,,001,000,-131 dB,???s,?,401 677448.0 Hz,   0 m,,,,dlp,05-11-2010
378402,044366,GPS,03-26-2009 18:22:08,03-26-2009 18:22:08,,0.1,,32.619625,-117.124702,,,,,,,,,,,,07-05-2011,SWFSC_dlp,05-11-2010
378034,044366,DS,03-26-2009 18:48:22,03-26-2009 18:48:22,3,,,32.625000,-117.123000,,,,,,,,401677449,0.000,,,,dlp,05-11-2010
377146,044366,DIAG,03-26-2009 18:48:22,03-26-2009 18:48:22,3,,68,32.625000,-117.123000,39.230000,-148.981000,005,000,-121 dB,561s,4,401 677449.5 Hz,   0 m,,,,dlp,05-11-2010
378035,044366,DS,,03-26-2009 19:29:03,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377147,044366,DIAG,03-26-2009 19:29:03,03-26-2009 19:29:03,Z,,00,,,,,001,000,-133 dB,???s,?,401 677449.5 Hz,   0 m,,,,dlp,05-11-2010
377148,044366,DIAG,03-26-2009 19:41:11,03-26-2009 19:41:11,Z,,00,,,,,001,000,-137 dB,???s,?,401 677449.5 Hz,   0 m,,,,dlp,05-11-2010
378036,044366,DS,,03-26-2009 19:41:11,,,,,,,,,,,,,,,,,,dlp,05-11-2010
378037,044366,DS,03-26-2009 21:10:23,03-26-2009 21:10:23,1,,,32.629000,-117.117000,,,,,,,,401677447,0.000,,,,dlp,05-11-2010
377149,044366,DIAG,03-26-2009 21:10:23,03-26-2009 21:10:23,1,,58,32.629000,-117.117000,32.206000,-119.128000,005,000,-124 dB,469s,2,401 677447.2 Hz,   0 m,,,,dlp,05-11-2010
378403,044366,GPS,03-26-2009 22:47:43,03-26-2009 22:47:43,,0.3,,32.628109,-117.119187,,,,,,,,,,,,,,05-11-2010
377150,044366,DIAG,03-26-2009 22:53:19,03-26-2009 22:53:19,Z,,00,,,,,001,000,-134 dB,???s,?,401 677449.5 Hz,   0 m,,,,dlp,05-11-2010
378038,044366,DS,,03-26-2009 22:53:19,,,,,,,,,,,,,,,,,,dlp,05-11-2010
378039,044366,DS,,03-26-2009 23:04:19,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377151,044366,DIAG,03-26-2009 23:08:25,03-26-2009 23:08:25,1,,50,32.630000,-117.120000,39.065000,-85.071000,004,000,-126 dB,493s,1,401 677445.3 Hz,   0 m,,,,dlp,05-11-2010
377152,044366,DIAG,03-26-2009 23:41:20,03-26-2009 23:41:20,B,,00,32.621000,-117.152000,39.631000,-83.141000,002,000,-130 dB, 56s,2,401 677445.1 Hz,   0 m,,,,dlp,05-11-2010
378040,044366,DS,03-26-2009 23:41:20,03-26-2009 23:41:20,B,,,32.621000,-117.152000,,,,,,,,401677445,0.000,,,,dlp,05-11-2010
377153,044366,DIAG,03-27-2009 0:48:37,03-27-2009 0:48:37,2,,58,32.618000,-117.116000,29.342000,-132.827000,004,000,-123 dB,666s,4,401 677445.1 Hz,   0 m,,,,dlp,05-11-2010
378041,044366,DS,03-27-2009 0:48:37,03-27-2009 0:48:37,2,,,32.618000,-117.116000,,,,,,,,401677445,0.000,,,,dlp,05-11-2010
377154,044366,DIAG,03-27-2009 1:26:16,03-27-2009 1:26:16,3,,68,32.609000,-117.119000,29.556000,-130.900000,004,000,-125 dB,662s,4,401 677443.0 Hz,   0 m,,,,dlp,05-11-2010
378042,044366,DS,03-27-2009 1:26:16,03-27-2009 1:26:16,3,,,32.609000,-117.119000,,,,,,,,401677443,0.000,,,,dlp,05-11-2010
378404,044366,GPS,03-27-2009 4:00:45,03-27-2009 4:00:45,,5.8,,32.611117,-117.108393,,,,,,,,,5,,,,,05-11-2010
377155,044366,DIAG,03-27-2009 4:26:54,03-27-2009 4:26:54,B,,00,32.601000,-117.098000,34.830000,-103.198000,002,000,-127 dB,748s,2,401 677442.2 Hz,   0 m,,,,dlp,05-11-2010
378043,044366,DS,03-27-2009 4:26:54,03-27-2009 4:26:54,B,,,32.601000,-117.098000,,,,,,,,401677442,0.000,,,,dlp,05-11-2010
377156,044366,DIAG,03-27-2009 5:18:17,03-27-2009 5:18:17,A,,08,32.612000,-117.107000,30.667000,-126.829000,003,000,-122 dB,256s,3,401 677442.2 Hz,   0 m,,,,dlp,05-11-2010
378044,044366,DS,03-27-2009 5:18:17,03-27-2009 5:18:17,A,,,32.612000,-117.107000,,,,,,,,401677442,0.000,,,,dlp,05-11-2010
378045,044366,DS,,03-27-2009 6:01:46,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377157,044366,DIAG,03-27-2009 6:01:46,03-27-2009 6:01:46,Z,,00,,,,,001,000,-131 dB,???s,?,401 677442.2 Hz,   0 m,,,,dlp,05-11-2010
378046,044366,DS,03-27-2009 7:57:01,03-27-2009 7:57:01,B,,,32.606000,-117.106000,,,,,,,,401677446,0.000,,,,dlp,05-11-2010
377158,044366,DIAG,03-27-2009 7:57:01,03-27-2009 7:57:01,B,,00,32.606000,-117.106000,21.007000,-61.644000,002,000,-136 dB,111s,2,401 677445.8 Hz,   0 m,,,,dlp,05-11-2010
378405,044366,GPS,03-27-2009 8:21:36,03-27-2009 8:21:36,,0.3,,32.609234,-117.113482,,,,,,,,,,,,,,05-11-2010
377159,044366,DIAG,03-27-2009 9:36:53,03-27-2009 9:36:53,3,,66,32.619000,-117.124000,31.034000,-109.726000,006,000,-125 dB,667s,3,401 677445.9 Hz,   0 m,,,,dlp,05-11-2010
378047,044366,DS,03-27-2009 9:36:53,03-27-2009 9:36:53,3,,,32.619000,-117.124000,,,,,,,,401677446,0.000,,,,dlp,05-11-2010
378048,044366,DS,03-27-2009 11:18:08,03-27-2009 11:18:08,2,,,32.628000,-117.131000,,,,,,,,401677447,0.000,,,,dlp,05-11-2010
377160,044366,DIAG,03-27-2009 11:18:08,03-27-2009 11:18:08,2,,68,32.628000,-117.131000,41.069000,-157.589000,004,000,-131 dB,594s,4,401 677447.3 Hz,   0 m,,,,dlp,05-11-2010
377161,044366,DIAG,03-27-2009 11:29:24,03-27-2009 11:29:24,A,,08,32.631000,-117.120000,23.528000,-73.063000,003,000,-129 dB,173s,3,401 677449.6 Hz,   0 m,,,,dlp,05-11-2010
378049,044366,DS,03-27-2009 11:29:24,03-27-2009 11:29:24,A,,,32.631000,-117.120000,,,,,,,,401677450,0.000,,,,dlp,05-11-2010
377162,044366,DIAG,03-27-2009 12:12:35,03-27-2009 12:12:35,A,,08,32.624000,-117.121000,22.744000,-72.522000,003,000,-129 dB,456s,3,401 677446.1 Hz,   0 m,,,,dlp,05-11-2010
378050,044366,DS,03-27-2009 12:12:35,03-27-2009 12:12:35,A,,,32.624000,-117.121000,,,,,,,,401677446,0.000,,,,dlp,05-11-2010
378406,044366,GPS,03-27-2009 12:22:27,03-27-2009 12:22:27,,1.9,,32.627769,-117.123149,,,,,,,,,-1,,,,,05-11-2010
378051,044366,DS,03-27-2009 13:06:31,03-27-2009 13:06:31,B,,,32.637000,-117.267000,,,,,,,,401677446,0.000,,,,dlp,05-11-2010
377163,044366,DIAG,03-27-2009 13:06:31,03-27-2009 13:06:31,B,,00,32.637000,-117.267000,33.162000,-120.142000,002,000,-128 dB,414s,2,401 677445.8 Hz,   0 m,,,,dlp,05-11-2010
377164,044366,DIAG,03-27-2009 13:50:21,03-27-2009 13:50:21,Z,,00,,,,,001,000,-132 dB,???s,?,401 677445.8 Hz,   0 m,,,,dlp,05-11-2010
378052,044366,DS,,03-27-2009 13:50:21,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377165,044366,DIAG,03-27-2009 14:45:28,03-27-2009 14:45:28,Z,,00,,,,,001,000,-132 dB,???s,?,401 677445.8 Hz,   0 m,,,,dlp,05-11-2010
378053,044366,DS,,03-27-2009 14:45:28,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377166,044366,DIAG,03-27-2009 15:34:06,03-27-2009 15:34:06,B,,00,32.610000,-117.126000,43.176000,-168.719000,002,000,-132 dB,188s,2,401 677445.8 Hz,   0 m,,,,dlp,05-11-2010
378054,044366,DS,03-27-2009 15:34:06,03-27-2009 15:34:06,B,,,32.610000,-117.126000,,,,,,,,401677446,0.000,,,,dlp,05-11-2010
377167,044366,DIAG,03-27-2009 17:35:37,03-27-2009 17:35:37,Z,,00,,,,,001,000,-130 dB,???s,?,401 677445.8 Hz,   0 m,,,,dlp,05-11-2010
378055,044366,DS,,03-27-2009 17:35:37,,,,,,,,,,,,,,,,,,dlp,05-11-2010
378407,044366,GPS,03-27-2009 18:12:39,03-27-2009 18:12:39,,1.1,,32.614047,-117.124374,,,,,,,,,10,,,,,05-11-2010
377168,044366,DIAG,03-27-2009 18:32:04,03-27-2009 18:32:04,1,,58,32.613000,-117.124000,37.067000,-139.358000,004,002,-119 dB,433s,3,401 677446.3 Hz,   0 m,,,,dlp,05-11-2010
378056,044366,DS,03-27-2009 18:32:04,03-27-2009 18:32:04,1,,,32.613000,-117.124000,,,,,,,,401677446,0.000,,,,dlp,05-11-2010
377169,044366,DIAG,03-27-2009 21:01:42,03-27-2009 21:01:42,2,,68,32.615000,-117.112000,33.265000,-114.100000,005,000,-126 dB,739s,4,401 677444.1 Hz,   0 m,,,,dlp,05-11-2010
378057,044366,DS,03-27-2009 21:01:42,03-27-2009 21:01:42,2,,,32.615000,-117.112000,,,,,,,,401677444,0.000,,,,dlp,05-11-2010
377170,044366,DIAG,03-27-2009 22:45:23,03-27-2009 22:45:23,Z,,00,,,,,001,000,-134 dB,???s,?,401 677444.4 Hz,   0 m,,,,dlp,05-11-2010
378059,044366,DS,,03-27-2009 22:45:23,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377171,044366,DIAG,03-27-2009 22:45:23,03-27-2009 22:45:23,Z,,00,,,,,001,000,-136 dB,???s,?,401 677444.4 Hz,   0 m,,,,dlp,05-11-2010
378058,044366,DS,,03-27-2009 22:45:23,,,,,,,,,,,,,,,,,,dlp,05-11-2010
378408,044366,GPS,03-27-2009 22:47:36,03-27-2009 22:47:36,,0.5,,32.620744,-117.119720,,,,,,,,,-77,,,,,05-11-2010
378060,044366,DS,,03-28-2009 0:22:15,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377172,044366,DIAG,03-28-2009 0:22:15,03-28-2009 0:22:15,Z,,00,,,,,001,   ,     dB,???s,?,401 650000.0 Hz,   0 m,,,,dlp,05-11-2010
378061,044366,DS,03-28-2009 1:14:00,03-28-2009 1:14:00,1,,,32.614000,-117.120000,,,,,,,,401677441,0.000,,,,dlp,05-11-2010
377173,044366,DIAG,03-28-2009 1:14:00,03-28-2009 1:14:00,1,,58,32.614000,-117.120000,30.835000,-125.231000,004,000,-124 dB,727s,4,401 677441.3 Hz,   0 m,,,,dlp,05-11-2010
378062,044366,DS,03-28-2009 2:04:48,03-28-2009 2:04:48,A,,,32.605000,-117.108000,,,,,,,,401677445,0.000,,,,dlp,05-11-2010
377174,044366,DIAG,03-28-2009 2:04:48,03-28-2009 2:04:48,A,,08,32.605000,-117.108000,21.711000,-169.176000,003,000,-131 dB,363s,3,401 677444.7 Hz,   0 m,,,,dlp,05-11-2010
378409,044366,GPS,03-28-2009 2:48:01,03-28-2009 2:48:01,,6,,32.611864,-117.104975,,,,,,,,,-57,,,,,05-11-2010
378063,044366,DS,03-28-2009 2:53:58,03-28-2009 2:53:58,A,,,32.656000,-117.119000,,,,,,,,401677426,0.000,,,,dlp,05-11-2010
377175,044366,DIAG,03-28-2009 2:53:58,03-28-2009 2:53:58,A,,07,32.656000,-117.119000,20.399000,-173.100000,003,000,-131 dB,136s,2,401 677426.1 Hz,   0 m,,,,dlp,05-11-2010
378064,044366,DS,03-28-2009 3:18:38,03-28-2009 3:18:38,A,,,32.609000,-117.088000,,,,,,,,401677445,0.000,,,,dlp,05-11-2010
377176,044366,DIAG,03-28-2009 3:18:38,03-28-2009 3:18:38,A,,08,32.609000,-117.088000,42.421000,-67.853000,003,000,-132 dB,222s,3,401 677445.0 Hz,   0 m,,,,dlp,05-11-2010
377177,044366,DIAG,03-28-2009 4:05:35,03-28-2009 4:05:35,2,,68,32.609000,-117.103000,37.437000,-93.059000,005,000,-122 dB,647s,4,401 677441.3 Hz,   0 m,,,,dlp,05-11-2010
378065,044366,DS,03-28-2009 4:05:35,03-28-2009 4:05:35,2,,,32.609000,-117.103000,,,,,,,,401677441,0.000,,,,dlp,05-11-2010
378066,044366,DS,,03-28-2009 4:57:55,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377178,044366,DIAG,03-28-2009 4:57:55,03-28-2009 4:57:55,Z,,00,,,,,002,000,-127 dB,245s,?,401 677441.3 Hz,   0 m,,,,dlp,05-11-2010
378067,044366,DS,03-28-2009 5:49:54,03-28-2009 5:49:54,B,,,32.614000,-117.113000,,,,,,,,401677441,0.000,,,,dlp,05-11-2010
377179,044366,DIAG,03-28-2009 5:49:54,03-28-2009 5:49:54,B,,00,32.614000,-117.113000,27.148000,-141.327000,002,001,-120 dB,127s,2,401 677441.3 Hz,   0 m,,,,dlp,05-11-2010
377180,044366,DIAG,03-28-2009 6:38:08,03-28-2009 6:38:08,Z,,00,,,,,001,000,-130 dB,???s,?,401 677441.3 Hz,   0 m,,,,dlp,05-11-2010
378068,044366,DS,,03-28-2009 6:38:08,,,,,,,,,,,,,,,,,,dlp,05-11-2010
378410,044366,GPS,03-28-2009 6:48:20,03-28-2009 6:48:20,,10.7,,32.610529,-117.105972,,,,,,,,,-6,,,,,05-11-2010
378069,044366,DS,,03-28-2009 9:29:58,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377181,044366,DIAG,03-28-2009 9:29:58,03-28-2009 9:29:58,Z,,00,,,,,001,000,-126 dB,???s,?,401 677442.3 Hz,   0 m,,,,dlp,05-11-2010
378070,044366,DS,,03-28-2009 11:05:32,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377182,044366,DIAG,03-28-2009 11:05:32,03-28-2009 11:05:32,Z,,00,,,,,001,000,-133 dB,???s,?,401 677442.3 Hz,   0 m,,,,dlp,05-11-2010
378411,044366,GPS,03-28-2009 11:07:45,03-28-2009 11:07:45,,2.4,,32.613096,-117.110529,,,,,,,,,-94,,,,,05-11-2010
378071,044366,DS,03-28-2009 11:09:39,03-28-2009 11:09:39,3,,,32.612000,-117.114000,,,,,,,,401677442,0.000,,,,dlp,05-11-2010
377183,044366,DIAG,03-28-2009 11:09:39,03-28-2009 11:09:39,3,,66,32.612000,-117.114000,39.886000,-152.851000,005,000,-128 dB,495s,3,401 677442.3 Hz,   0 m,,,,dlp,05-11-2010
378072,044366,DS,,03-28-2009 11:58:32,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377184,044366,DIAG,03-28-2009 11:58:32,03-28-2009 11:58:32,Z,,00,,,,,001,000,-131 dB,???s,?,401 677442.3 Hz,   0 m,,,,dlp,05-11-2010
377185,044366,DIAG,03-28-2009 12:43:36,03-28-2009 12:43:36,B,,00,32.573000,-117.071000,31.305000,-108.755000,002,000,-129 dB,606s,2,401 677442.3 Hz,   0 m,,,,dlp,05-11-2010
378073,044366,DS,03-28-2009 12:43:36,03-28-2009 12:43:36,B,,,32.573000,-117.071000,,,,,,,,401677442,0.000,,,,dlp,05-11-2010
377186,044366,DIAG,03-28-2009 13:38:20,03-28-2009 13:38:20,Z,,00,,,,,001,000,-125 dB,???s,?,401 677442.3 Hz,   0 m,,,,dlp,05-11-2010
378074,044366,DS,,03-28-2009 13:38:20,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377187,044366,DIAG,03-28-2009 14:23:18,03-28-2009 14:23:18,A,,08,32.613000,-117.107000,40.825000,-157.246000,003,000,-128 dB,340s,3,401 677446.3 Hz,   0 m,,,,dlp,05-11-2010
378075,044366,DS,03-28-2009 14:23:18,03-28-2009 14:23:18,A,,,32.613000,-117.107000,,,,,,,,401677446,0.000,,,,dlp,05-11-2010
378412,044366,GPS,03-28-2009 15:10:14,03-28-2009 15:10:14,,0.9,,32.612138,-117.108046,,,,,,,,,2,,,,,05-11-2010
377188,044366,DIAG,03-28-2009 15:20:05,03-28-2009 15:20:05,2,,68,32.609000,-117.115000,42.286000,-162.696000,005,000,-129 dB,507s,4,401 677445.5 Hz,   0 m,,,,dlp,05-11-2010
378076,044366,DS,03-28-2009 15:20:05,03-28-2009 15:20:05,2,,,32.609000,-117.115000,,,,,,,,401677446,0.000,,,,dlp,05-11-2010
377189,044366,DIAG,03-28-2009 16:29:24,03-28-2009 16:29:24,2,,58,32.611000,-117.119000,25.165000,-81.439000,006,000,-122 dB,532s,4,401 677445.0 Hz,   0 m,,,,dlp,05-11-2010
378077,044366,DS,03-28-2009 16:29:24,03-28-2009 16:29:24,2,,,32.611000,-117.119000,,,,,,,,401677445,0.000,,,,dlp,05-11-2010
377190,044366,DIAG,03-28-2009 17:16:23,03-28-2009 17:16:23,A,,08,32.628000,-117.126000,29.707000,-104.304000,003,000,-126 dB,548s,3,401 677448.1 Hz,   0 m,,,,dlp,05-11-2010
378078,044366,DS,03-28-2009 17:16:23,03-28-2009 17:16:23,A,,,32.628000,-117.126000,,,,,,,,401677448,0.000,,,,dlp,05-11-2010
377191,044366,DIAG,03-28-2009 18:11:11,03-28-2009 18:11:11,Z,,00,,,,,001,001,-120 dB,???s,?,401 677445.5 Hz,   0 m,,,,dlp,05-11-2010
378079,044366,DS,,03-28-2009 18:11:11,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377192,044366,DIAG,03-28-2009 19:13:31,03-28-2009 19:13:31,Z,,00,,,,,001,000,-137 dB,???s,?,401 677445.5 Hz,   0 m,,,,dlp,05-11-2010
378080,044366,DS,,03-28-2009 19:13:31,,,,,,,,,,,,,,,,,,dlp,05-11-2010
378413,044366,GPS,03-28-2009 23:50:54,03-28-2009 23:50:54,,13.2,,32.616381,-117.122372,,,,,,,,,-99,,,,,05-11-2010
377193,044366,DIAG,03-28-2009 23:56:29,03-28-2009 23:56:29,Z,,00,,,,,001,000,-132 dB,???s,?,401 677435.5 Hz,   0 m,,,,dlp,05-11-2010
378081,044366,DS,,03-28-2009 23:56:29,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377194,044366,DIAG,03-29-2009 1:40:42,03-29-2009 1:40:42,A,,08,32.626000,-117.118000,24.223000,-157.896000,003,000,-129 dB,528s,3,401 677435.5 Hz,   0 m,,,,dlp,05-11-2010
378082,044366,DS,03-29-2009 1:40:42,03-29-2009 1:40:42,A,,,32.626000,-117.118000,,,,,,,,401677435,0.000,,,,dlp,05-11-2010
378083,044366,DS,03-29-2009 2:40:57,03-29-2009 2:40:57,B,,,32.615000,-117.127000,,,,,,,,401677435,0.000,,,,dlp,05-11-2010
377195,044366,DIAG,03-29-2009 2:40:57,03-29-2009 2:40:57,B,,00,32.615000,-117.127000,21.836000,-167.274000,002,000,-130 dB,108s,2,401 677435.5 Hz,   0 m,,,,dlp,05-11-2010
377196,044366,DIAG,03-29-2009 2:54:44,03-29-2009 2:54:44,Z,,00,,,,,001,000,-137 dB,???s,?,401 677435.5 Hz,   0 m,,,,dlp,05-11-2010
378084,044366,DS,,03-29-2009 2:54:44,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377197,044366,DIAG,03-29-2009 3:47:08,03-29-2009 3:47:08,B,,00,32.620000,-117.099000,39.232000,-83.365000,002,000,-123 dB,457s,2,401 677435.5 Hz,   0 m,,,,dlp,05-11-2010
378085,044366,DS,03-29-2009 3:47:08,03-29-2009 3:47:08,B,,,32.620000,-117.099000,,,,,,,,401677435,0.000,,,,dlp,05-11-2010
378414,044366,GPS,03-29-2009 4:22:58,03-29-2009 4:22:58,,10.1,,32.613436,-117.097918,,,,,,,,,-3,,,,,05-11-2010
377198,044366,DIAG,03-29-2009 4:27:59,03-29-2009 4:27:59,B,,00,32.584000,-117.017000,34.702000,-105.136000,002,000,-130 dB,120s,2,401 677435.5 Hz,   0 m,,,,dlp,05-11-2010
378086,044366,DS,03-29-2009 4:27:59,03-29-2009 4:27:59,B,,,32.584000,-117.017000,,,,,,,,401677435,0.000,,,,dlp,05-11-2010
377199,044366,DIAG,03-29-2009 9:14:16,03-29-2009 9:14:16,2,,68,32.613000,-117.106000,28.865000,-99.918000,005,000,-125 dB,335s,4,401 677438.9 Hz,   0 m,,,,dlp,05-11-2010
378087,044366,DS,03-29-2009 9:14:16,03-29-2009 9:14:16,2,,,32.613000,-117.106000,,,,,,,,401677439,0.000,,,,dlp,05-11-2010
377200,044366,DIAG,03-29-2009 11:48:12,03-29-2009 11:48:12,Z,,00,,,,,001,000,-134 dB,???s,?,401 677438.9 Hz,   0 m,,,,dlp,05-11-2010
378088,044366,DS,,03-29-2009 11:48:12,,,,,,,,,,,,,,,,,,dlp,05-11-2010
378415,044366,GPS,03-29-2009 12:51:07,03-29-2009 12:51:07,,0.6,,32.617359,-117.122733,,,,,,,,,-44,,,,,05-11-2010
378089,044366,DS,,03-29-2009 16:04:11,,,,,,,,,,,,,,,,,,dlp,05-11-2010
377201,044366,DIAG,03-29-2009 16:04:11,03-29-2009 16:04:11,Z,,00,,,,,001,000,-127 dB,???s,?,401 677438.9 Hz,   0 m,,,,dlp,05-11-2010
378090,044366,DS,03-30-2009 0:52:13,03-30-2009 0:52:13,0,,,32.614000,-117.118000,,,,,,,,401677442,0.000,,,,dlp,05-11-2010
