ID,ArgosID,Message_Type,TransmissionDateTime,EffectiveDate,LC,Residual,IQ,Lat1,Lon1,Lat2,Lon2,NbMes,NbMes120dB,BestLevel,PassDuration,NOPC,CalculFreq,Altitude,,Comment,EditDate,EditUser,RecordCreationDate
304043,037623,DS,05-24-2007 13:24:43,05-24-2007 13:24:43,B,,,32.605000,-117.093000,,,,,,,,401676858,0.000,,,,dlp,05-10-2010
306885,037623,DIAG,05-24-2007 13:24:43,05-24-2007 13:24:43,B,,00,32.559000,-117.050000,39.878000,-152.221000,002,000,-129 dB,162s, ,401 676839.6 Hz,   0 m,,,,dlp,05-10-2010
306886,037623,DIAG,05-24-2007 14:27:56,05-24-2007 14:27:56,2,,68,32.618000,-117.119000,37.786000,-143.393000,005,000,-123 dB,488s, ,401 676865.6 Hz,   0 m,,,,dlp,05-10-2010
304044,037623,DS,05-24-2007 14:27:56,05-24-2007 14:27:56,2,,,32.618000,-117.119000,,,,,,,,401676866,0.000,,,,dlp,05-10-2010
306887,037623,DIAG,05-24-2007 19:05:38,05-24-2007 19:05:38,1,,58,32.619000,-117.118000,36.903000,-138.103000,005,000,-122 dB,534s, ,401 676855.6 Hz,   0 m,,,,dlp,05-10-2010
304045,037623,DS,05-24-2007 19:05:38,05-24-2007 19:05:38,1,,,32.619000,-117.118000,,,,,,,,401676856,0.000,,,,dlp,05-10-2010
306888,037623,DIAG,05-24-2007 20:35:01,05-24-2007 20:35:01,B,,00,32.603000,-117.333000,34.912000,-105.667000,002,000,-124 dB,289s, ,401 676865.6 Hz,   0 m,,,,dlp,05-10-2010
304046,037623,DS,05-24-2007 20:35:01,05-24-2007 20:35:01,B,,,32.607000,-117.154000,,,,,,,,401676856,0.000,,,,dlp,05-10-2010
306889,037623,DIAG,05-25-2007 00:03:49,05-25-2007 0:03:49,Z,,00,,,,,001,000,-122 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304047,037623,DS,,05-25-2007 0:03:49,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306890,037623,DIAG,05-25-2007 00:46:25,05-25-2007 0:46:25,A,,08,32.598000,-117.109000,23.545000,-156.398000,003,000,-129 dB,521s, ,401 676844.8 Hz,   0 m,,,,dlp,05-10-2010
304048,037623,DS,05-25-2007 00:46:25,05-25-2007 0:46:25,A,,,32.598000,-117.109000,,,,,,,,401676845,0.000,,,,dlp,05-10-2010
306891,037623,DIAG,05-25-2007 01:43:30,05-25-2007 1:43:30,A,,08,32.601000,-117.109000,26.996000,-143.658000,003,000,-122 dB,226s, ,401 676847.1 Hz,   0 m,,,,dlp,05-10-2010
304049,037623,DS,05-25-2007 01:43:30,05-25-2007 1:43:30,A,,,32.601000,-117.109000,,,,,,,,401676845,0.000,,,,dlp,05-10-2010
306892,037623,DIAG,05-25-2007 04:42:30,05-25-2007 4:42:30,Z,,00,,,,,001,000,-128 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304050,037623,DS,,05-25-2007 4:42:30,,,,,,,,,,,,,,,,,,dlp,05-10-2010
305085,037623,GPS,05-25-2007 05:25:00,05-25-2007 5:25:00,,18.2,,32.612270,-117.104869,,,,,,,,,-79,,,,,05-10-2010
306893,037623,DIAG,05-25-2007 06:27:42,05-25-2007 6:27:42,Z,,00,,,,,001,000,-132 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304051,037623,DS,,05-25-2007 6:27:42,,,,,,,,,,,,,,,,,,dlp,05-10-2010
305086,037623,GPS,05-25-2007 06:44:14,05-25-2007 6:44:14,,13.1,,32.612223,-117.105666,,,,,,,,,-99,,,,,05-10-2010
304052,037623,DS,05-25-2007 09:00:54,05-25-2007 9:00:54,B,,,32.633000,-117.043000,,,,,,,,401676845,0.000,,,,dlp,05-10-2010
306894,037623,DIAG,05-25-2007 09:00:54,05-25-2007 9:00:54,B,,00,32.633000,-117.043000,26.594000,-95.473000,002,000,-131 dB,066s, ,401 676844.8 Hz,   0 m,,,,dlp,05-10-2010
305087,037623,GPS,05-25-2007 09:16:46,05-25-2007 9:16:46,,25.2,,32.611494,-117.106635,,,,,,,,,-89,,,,,05-10-2010
305088,037623,GPS,05-25-2007 10:42:00,05-25-2007 10:42:00,,10.1,,32.612355,-117.105645,,,,,,,,,-58,,,,,05-10-2010
306895,037623,DIAG,05-25-2007 10:43:05,05-25-2007 10:43:05,B,,00,32.605000,-117.106000,38.616000,-143.554000,002,000,-125 dB,080s, ,401 676844.8 Hz,   0 m,,,,dlp,05-10-2010
304053,037623,DS,05-25-2007 10:43:05,05-25-2007 10:43:05,B,,,32.605000,-117.106000,,,,,,,,401676845,0.000,,,,dlp,05-10-2010
306896,037623,DIAG,05-25-2007 12:26:04,05-25-2007 12:26:04,Z,,00,,,,,001,000,-131 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304054,037623,DS,,05-25-2007 12:26:04,,,,,,,,,,,,,,,,,,dlp,05-10-2010
304055,037623,DS,05-25-2007 14:05:59,05-25-2007 14:05:59,B,,,32.638000,-116.955000,,,,,,,,401676845,0.000,,,,dlp,05-10-2010
306897,037623,DIAG,05-25-2007 14:05:59,05-25-2007 14:05:59,B,,00,32.638000,-116.955000,35.484000,-131.941000,002,000,-125 dB,059s, ,401 676844.8 Hz,   0 m,,,,dlp,05-10-2010
306898,037623,DIAG,05-25-2007 17:03:23,05-25-2007 17:03:23,Z,,00,,,,,001,000,-130 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304056,037623,DS,,05-25-2007 17:03:23,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306899,037623,DIAG,05-25-2007 20:20:14,05-25-2007 20:20:14,Z,,00,,,,,001,000,-136 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304057,037623,DS,,05-25-2007 20:20:14,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306900,037623,DIAG,05-25-2007 22:15:16,05-25-2007 22:15:16,Z,,00,,,,,001,000,-130 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304058,037623,DS,,05-25-2007 22:15:16,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306901,037623,DIAG,05-25-2007 22:47:54,05-25-2007 22:47:54,B,,00,32.621000,-117.151000,35.329000,-103.304000,002,000,-130 dB,098s, ,401 676844.8 Hz,   0 m,,,,dlp,05-10-2010
304059,037623,DS,05-25-2007 22:47:54,05-25-2007 22:47:54,B,,,32.620000,-117.147000,,,,,,,,401676844,0.000,,,,dlp,05-10-2010
304060,037623,DS,05-26-2007 00:34:02,05-26-2007 0:34:02,2,,,32.613000,-117.105000,,,,,,,,401676844,0.000,,,,dlp,05-10-2010
306902,037623,DIAG,05-26-2007 00:34:02,05-26-2007 0:34:02,2,,66,32.613000,-117.105000,24.962000,-150.980000,004,000,-127 dB,591s, ,401 676844.2 Hz,   0 m,,,,dlp,05-10-2010
306903,037623,DIAG,05-26-2007 01:16:04,05-26-2007 1:16:04,Z,,00,,,,,001,000,-122 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304061,037623,DS,,05-26-2007 1:16:04,,,,,,,,,,,,,,,,,,dlp,05-10-2010
305089,037623,GPS,05-26-2007 03:52:08,05-26-2007 3:52:08,,12.1,,32.612728,-117.103481,,,,,,,,,99,,,,,05-10-2010
304062,037623,DS,,05-26-2007 4:22:50,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306904,037623,DIAG,05-26-2007 04:22:50,05-26-2007 4:22:50,Z,,00,,,,,001,000,-131 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
305090,037623,GPS,05-26-2007 07:46:05,05-26-2007 7:46:05,,0.6,,32.613141,-117.104559,,,,,,,,,,,,,,05-10-2010
304063,037623,DS,05-26-2007 08:58:58,05-26-2007 8:58:58,B,,,32.600000,-117.011000,,,,,,,,401676844,0.000,,,,dlp,05-10-2010
306905,037623,DIAG,05-26-2007 08:58:58,05-26-2007 8:58:58,B,,00,32.600000,-117.011000,27.288000,-91.540000,002,000,-125 dB,087s, ,401 676844.2 Hz,   0 m,,,,dlp,05-10-2010
306906,037623,DIAG,05-26-2007 10:41:35,05-26-2007 10:41:35,Z,,00,,,,,001,000,-128 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304064,037623,DS,,05-26-2007 10:41:35,,,,,,,,,,,,,,,,,,dlp,05-10-2010
305091,037623,GPS,05-26-2007 11:17:53,05-26-2007 11:17:53,,17.3,,32.612394,-117.105673,,,,,,,,,76,,,,,05-10-2010
304065,037623,DS,05-26-2007 11:19:51,05-26-2007 11:19:51,1,,,32.621000,-117.106000,,,,,,,,401676844,0.000,,,,dlp,05-10-2010
306907,037623,DIAG,05-26-2007 11:19:51,05-26-2007 11:19:51,1,,58,32.621000,-117.106000,27.397000,-92.897000,005,000,-124 dB,278s, ,401 676844.1 Hz,   0 m,,,,dlp,05-10-2010
306908,037623,DIAG,05-26-2007 18:22:17,05-26-2007 18:22:17,A,,08,32.606000,-117.050000,32.457000,-116.308000,003,000,-126 dB,471s, ,401 676857.1 Hz,   0 m,,,,dlp,05-10-2010
304066,037623,DS,05-26-2007 18:22:17,05-26-2007 18:22:17,A,,,32.606000,-117.051000,,,,,,,,401676844,0.000,,,,dlp,05-10-2010
306909,037623,DIAG,05-26-2007 19:55:39,05-26-2007 19:55:39,B,,00,32.638000,-117.170000,42.058000,-163.190000,002,000,-132 dB,060s, ,401 676844.1 Hz,   0 m,,,,dlp,05-10-2010
304067,037623,DS,05-26-2007 19:55:39,05-26-2007 19:55:39,B,,,32.638000,-117.170000,,,,,,,,401676844,0.000,,,,dlp,05-10-2010
306910,037623,DIAG,05-26-2007 22:41:42,05-26-2007 22:41:42,Z,,00,,,,,001,000,-123 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304068,037623,DS,,05-26-2007 22:41:42,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306911,037623,DIAG,05-26-2007 23:19:48,05-26-2007 23:19:48,Z,,00,,,,,001,000,-134 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304069,037623,DS,,05-26-2007 23:19:48,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306912,037623,DIAG,05-27-2007 02:33:18,05-27-2007 2:33:18,Z,,00,,,,,001,000,-132 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304070,037623,DS,,05-27-2007 2:33:18,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306913,037623,DIAG,05-27-2007 07:20:05,05-27-2007 7:20:05,Z,,00,,,,,001,000,-136 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304071,037623,DS,,05-27-2007 7:20:05,,,,,,,,,,,,,,,,,,dlp,05-10-2010
305092,037623,GPS,05-27-2007 07:37:13,05-27-2007 7:37:13,,11.3,,32.609637,-117.113092,,,,,,,,,26,,,,,05-10-2010
306914,037623,DIAG,05-27-2007 08:45:48,05-27-2007 8:45:48,B,,00,32.600000,-117.120000,26.190000,-86.648000,002,000,-128 dB,089s, ,401 676844.1 Hz,   0 m,,,,dlp,05-10-2010
304072,037623,DS,05-27-2007 08:45:48,05-27-2007 8:45:48,B,,,32.600000,-117.120000,,,,,,,,401676844,0.000,,,,dlp,05-10-2010
305093,037623,GPS,05-27-2007 09:17:11,05-27-2007 9:17:11,,20.5,,32.617050,-117.115147,,,,,,,,,-31,,,,,05-10-2010
306915,037623,DIAG,05-27-2007 10:33:18,05-27-2007 10:33:18,Z,,00,,,,,001,000,-138 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304073,037623,DS,,05-27-2007 10:33:18,,,,,,,,,,,,,,,,,,dlp,05-10-2010
305094,037623,GPS,05-27-2007 10:33:28,05-27-2007 10:33:28,,17.5,,32.617020,-117.115198,,,,,,,,,-57,,,,,05-10-2010
306916,037623,DIAG,05-27-2007 11:06:24,05-27-2007 11:06:24,B,,00,32.600000,-117.084000,26.153000,-87.234000,002,000,-126 dB,052s, ,401 676844.1 Hz,   0 m,,,,dlp,05-10-2010
304074,037623,DS,05-27-2007 11:06:24,05-27-2007 11:06:24,B,,,32.600000,-117.084000,,,,,,,,401676844,0.000,,,,dlp,05-10-2010
305095,037623,GPS,05-27-2007 11:42:50,05-27-2007 11:42:50,,17.9,,32.616409,-117.116279,,,,,,,,,-99,,,,,05-10-2010
304075,037623,DS,,05-27-2007 12:41:11,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306917,037623,DIAG,05-27-2007 12:47:50,05-27-2007 12:47:50,Z,,00,,,,,002,000,-136 dB,798s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
306918,037623,DIAG,05-27-2007 13:18:58,05-27-2007 13:18:58,Z,,00,,,,,001,000,-126 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304076,037623,DS,,05-27-2007 13:18:58,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306919,037623,DIAG,05-27-2007 20:06:50,05-27-2007 20:06:50,B,,00,32.622000,-117.079000,38.012000,-90.725000,002,000,-127 dB,052s, ,401 676844.1 Hz,   0 m,,,,dlp,05-10-2010
304077,037623,DS,05-27-2007 20:06:50,05-27-2007 20:06:50,B,,,32.622000,-117.079000,,,,,,,,401676844,0.000,,,,dlp,05-10-2010
306920,037623,DIAG,05-28-2007 00:31:39,05-28-2007 0:31:39,Z,,00,,,,,001,000,-129 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304078,037623,DS,,05-28-2007 0:31:39,,,,,,,,,,,,,,,,,,dlp,05-10-2010
304079,037623,DS,05-28-2007 05:13:10,05-28-2007 5:13:10,B,,,32.608000,-117.101000,,,,,,,,401676844,0.000,,,,dlp,05-10-2010
306921,037623,DIAG,05-28-2007 05:13:10,05-28-2007 5:13:10,B,,00,32.608000,-117.101000,34.902000,-105.760000,002,000,-124 dB,056s, ,401 676844.1 Hz,   0 m,,,,dlp,05-10-2010
305096,037623,GPS,05-28-2007 05:27:04,05-28-2007 5:27:04,,3.2,,32.612236,-117.105640,,,,,,,,,-49,,,,,05-10-2010
306922,037623,DIAG,05-28-2007 08:35:33,05-28-2007 8:35:33,A,,00,32.613000,-117.107000,24.833000,-81.434000,003,000,-129 dB,639s, ,401 676841.9 Hz,   0 m,,,,dlp,05-10-2010
304080,037623,DS,05-28-2007 08:35:33,05-28-2007 8:35:33,A,,,32.613000,-117.107000,,,,,,,,401676842,0.000,,,,dlp,05-10-2010
306923,037623,DIAG,05-28-2007 10:17:37,05-28-2007 10:17:37,A,,08,32.625000,-117.131000,35.235000,-129.899000,003,000,-125 dB,119s, ,401 676853.4 Hz,   0 m,,,,dlp,05-10-2010
304081,037623,DS,05-28-2007 10:17:37,05-28-2007 10:17:37,A,,,32.625000,-117.131000,,,,,,,,401676842,0.000,,,,dlp,05-10-2010
306924,037623,DIAG,05-28-2007 10:59:33,05-28-2007 10:59:33,B,,00,32.624000,-117.135000,24.990000,-81.536000,002,000,-129 dB,070s, ,401 676841.9 Hz,   0 m,,,,dlp,05-10-2010
304082,037623,DS,05-28-2007 10:59:33,05-28-2007 10:59:33,B,,,32.624000,-117.135000,,,,,,,,401676842,0.000,,,,dlp,05-10-2010
306925,037623,DIAG,05-28-2007 12:38:43,05-28-2007 12:38:43,2,,58,32.611000,-117.105000,35.237000,-129.613000,006,000,-124 dB,393s, ,401 676855.1 Hz,   0 m,,,,dlp,05-10-2010
304083,037623,DS,05-28-2007 12:38:43,05-28-2007 12:38:43,2,,,32.611000,-117.105000,,,,,,,,401676855,0.000,,,,dlp,05-10-2010
306926,037623,DIAG,05-28-2007 14:28:37,05-28-2007 14:28:37,A,,08,32.616000,-117.125000,38.621000,-145.930000,003,000,-127 dB,365s, ,401 676856.8 Hz,   0 m,,,,dlp,05-10-2010
304084,037623,DS,05-28-2007 14:28:37,05-28-2007 14:28:37,A,,,32.616000,-117.125000,,,,,,,,401676855,0.000,,,,dlp,05-10-2010
306927,037623,DIAG,05-28-2007 19:13:32,05-28-2007 19:13:32,3,,66,32.605000,-117.118000,37.653000,-141.796000,004,000,-125 dB,697s, ,401 676853.3 Hz,   0 m,,,,dlp,05-10-2010
304085,037623,DS,05-28-2007 19:13:32,05-28-2007 19:13:32,3,,,32.605000,-117.118000,,,,,,,,401676853,0.000,,,,dlp,05-10-2010
304086,037623,DS,05-28-2007 19:56:22,05-28-2007 19:56:22,B,,,32.601000,-117.130000,,,,,,,,401676853,0.000,,,,dlp,05-10-2010
306928,037623,DIAG,05-28-2007 19:56:22,05-28-2007 19:56:22,B,,00,32.600000,-117.131000,38.998000,-85.725000,002,000,-128 dB,131s, ,401 676853.6 Hz,   0 m,,,,dlp,05-10-2010
304087,037623,DS,05-28-2007 22:14:23,05-28-2007 22:14:23,B,,,32.589000,-117.144000,,,,,,,,401676853,0.000,,,,dlp,05-10-2010
306929,037623,DIAG,05-28-2007 22:14:23,05-28-2007 22:14:23,B,,00,32.589000,-117.144000,39.065000,-86.186000,002,000,-125 dB,309s, ,401 676853.3 Hz,   0 m,,,,dlp,05-10-2010
305097,037623,GPS,05-29-2007 04:21:12,05-29-2007 4:21:12,,13.3,,32.610021,-117.105633,,,,,,,,,21,,,,,05-10-2010
306930,037623,DIAG,05-29-2007 04:48:45,05-29-2007 4:48:45,Z,,00,,,,,001,000,-124 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304088,037623,DS,,05-29-2007 4:48:45,,,,,,,,,,,,,,,,,,dlp,05-10-2010
305098,037623,GPS,05-29-2007 05:32:20,05-29-2007 5:32:20,,16.7,,32.612117,-117.105248,,,,,,,,,68,,,,,05-10-2010
304089,037623,DS,,05-29-2007 6:23:45,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306931,037623,DIAG,05-29-2007 06:23:45,05-29-2007 6:23:45,Z,,00,,,,,001,000,-134 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
305099,037623,GPS,05-29-2007 08:09:22,05-29-2007 8:09:22,,1.5,,32.613206,-117.110309,,,,,,,,,-9,,,,,05-10-2010
306932,037623,DIAG,05-29-2007 08:22:22,05-29-2007 8:22:22,1,,60,32.612000,-117.107000,23.776000,-77.016000,004,000,-129 dB,213s, ,401 676852.9 Hz,   0 m,,,,dlp,05-10-2010
304090,037623,DS,05-29-2007 08:22:22,05-29-2007 8:22:22,1,,,32.612000,-117.107000,,,,,,,,401676853,0.000,,,,dlp,05-10-2010
306933,037623,DIAG,05-29-2007 10:08:48,05-29-2007 10:08:48,A,,00,32.611000,-117.174000,34.190000,-124.882000,003,000,-124 dB,129s, ,401 676860.6 Hz,   0 m,,,,dlp,05-10-2010
304091,037623,DS,05-29-2007 10:08:48,05-29-2007 10:08:48,A,,,32.611000,-117.174000,,,,,,,,401676853,0.000,,,,dlp,05-10-2010
305100,037623,GPS,05-29-2007 10:46:46,05-29-2007 10:46:46,,22.2,,32.609198,-117.113467,,,,,,,,,-28,,,,,05-10-2010
304092,037623,DS,05-29-2007 10:47:35,05-29-2007 10:47:35,B,,,32.602000,-117.124000,,,,,,,,401676853,0.000,,,,dlp,05-10-2010
306934,037623,DIAG,05-29-2007 10:47:35,05-29-2007 10:47:35,B,,00,32.602000,-117.124000,23.768000,-76.010000,002,000,-131 dB,120s, ,401 676853.3 Hz,   0 m,,,,dlp,05-10-2010
305101,037623,GPS,05-29-2007 11:51:17,05-29-2007 11:51:17,,5.3,,32.608023,-117.112258,,,,,,,,,90,,,,,05-10-2010
304094,037623,DS,,05-29-2007 12:21:00,,,,,,,,,,,,,,,,,,dlp,05-10-2010
304093,037623,DS,,05-29-2007 12:21:00,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306935,037623,DIAG,05-29-2007 12:21:00,05-29-2007 12:21:00,Z,,00,,,,,001,000,-125 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
306936,037623,DIAG,05-29-2007 12:26:43,05-29-2007 12:26:43,Z,,00,,,,,002,000,-131 dB,686s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
305102,037623,GPS,05-29-2007 12:59:44,05-29-2007 12:59:44,,10.5,,32.609506,-117.112974,,,,,,,,,42,,,,,05-10-2010
306937,037623,DIAG,05-29-2007 14:12:22,05-29-2007 14:12:22,B,,00,32.644000,-116.995000,35.783000,-134.131000,002,000,-131 dB,048s, ,401 676853.3 Hz,   0 m,,,,dlp,05-10-2010
304095,037623,DS,05-29-2007 14:12:22,05-29-2007 14:12:22,B,,,32.644000,-116.995000,,,,,,,,401676853,0.000,,,,dlp,05-10-2010
304096,037623,DS,05-29-2007 17:12:33,05-29-2007 17:12:33,A,,,32.613000,-117.101000,,,,,,,,401676853,0.000,,,,dlp,05-10-2010
306938,037623,DIAG,05-29-2007 17:12:33,05-29-2007 17:12:33,A,,00,32.613000,-117.101000,25.711000,-83.209000,003,000,-126 dB,268s, ,401 676866.1 Hz,   0 m,,,,dlp,05-10-2010
304097,037623,DS,,05-29-2007 18:44:31,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306939,037623,DIAG,05-29-2007 18:45:27,05-29-2007 18:45:27,Z,,10,36.199000,-129.257000,32.639000,-117.086000,003,000,-129 dB,112s, ,401 676853.3 Hz,   0 m,,,,dlp,05-10-2010
306940,037623,DIAG,05-29-2007 19:51:40,05-29-2007 19:51:40,Z,,00,,,,,001,000,-128 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304098,037623,DS,,05-29-2007 19:51:40,,,,,,,,,,,,,,,,,,dlp,05-10-2010
304099,037623,DS,,05-29-2007 21:22:35,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306941,037623,DIAG,05-29-2007 21:22:35,05-29-2007 21:22:35,Z,,00,,,,,001,000,-130 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
306942,037623,DIAG,05-30-2007 01:22:50,05-30-2007 1:22:50,2,,50,32.611000,-117.113000,28.918000,-134.844000,006,000,-126 dB,669s, ,401 676852.9 Hz,   0 m,,,,dlp,05-10-2010
304100,037623,DS,05-30-2007 01:22:50,05-30-2007 1:22:50,2,,,32.611000,-117.113000,,,,,,,,401676853,0.000,,,,dlp,05-10-2010
304101,037623,DS,05-30-2007 01:27:10,05-30-2007 1:27:10,B,,,32.605000,-117.117000,,,,,,,,401676853,0.000,,,,dlp,05-10-2010
306943,037623,DIAG,05-30-2007 01:27:10,05-30-2007 1:27:10,B,,00,32.605000,-117.117000,20.009000,-176.444000,002,000,-138 dB,151s, ,401 676853.3 Hz,   0 m,,,,dlp,05-10-2010
304102,037623,DS,05-30-2007 04:28:39,05-30-2007 4:28:39,B,,,32.613000,-117.131000,,,,,,,,401676853,0.000,,,,dlp,05-10-2010
306944,037623,DIAG,05-30-2007 04:28:39,05-30-2007 4:28:39,B,,00,32.614000,-117.131000,39.078000,-84.180000,002,000,-128 dB,381s, ,401 676852.9 Hz,   0 m,,,,dlp,05-10-2010
305103,037623,GPS,05-30-2007 06:04:59,05-30-2007 6:04:59,,16,,32.612025,-117.105485,,,,,,,,,-44,,,,,05-10-2010
304103,037623,DS,05-30-2007 06:05:31,05-30-2007 6:05:31,B,,,32.605000,-117.120000,,,,,,,,401676853,0.000,,,,dlp,05-10-2010
306945,037623,DIAG,05-30-2007 06:05:31,05-30-2007 6:05:31,B,,00,32.605000,-117.120000,29.648000,-131.559000,002,000,-125 dB,087s, ,401 676852.9 Hz,   0 m,,,,dlp,05-10-2010
306946,037623,DIAG,05-30-2007 08:12:06,05-30-2007 8:12:06,Z,,00,,,,,001,000,-132 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
304104,037623,DS,,05-30-2007 8:12:06,,,,,,,,,,,,,,,,,,dlp,05-10-2010
305104,037623,GPS,05-30-2007 09:52:02,05-30-2007 9:52:02,,17.7,,32.619445,-117.111934,,,,,,,,,-99,,,,,05-10-2010
304105,037623,DS,05-30-2007 09:52:14,05-30-2007 9:52:14,B,,,32.791000,-117.598000,,,,,,,,401676853,0.000,,,,dlp,05-10-2010
306947,037623,DIAG,05-30-2007 09:52:14,05-30-2007 9:52:14,B,,00,32.791000,-117.599000,33.087000,-118.811000,002,000,-125 dB,047s, ,401 676852.9 Hz,   0 m,,,,dlp,05-10-2010
304106,037623,DS,05-30-2007 10:34:31,05-30-2007 10:34:31,B,,,32.601000,-117.110000,,,,,,,,401676853,0.000,,,,dlp,05-10-2010
306948,037623,DIAG,05-30-2007 10:34:31,05-30-2007 10:34:31,B,,00,32.601000,-117.110000,22.594000,-70.412000,002,000,-134 dB,045s, ,401 676852.9 Hz,   0 m,,,,dlp,05-10-2010
310505,037623,GPS,05-30-2007 10:53:29,05-30-2007 10:53:29,,22.4,,32.618912,-117.112799,,,,,,,,,24,,,,,05-11-2010
304107,037623,DS,,05-30-2007 12:13:17,,,,,,,,,,,,,,,,,,dlp,05-10-2010
306949,037623,DIAG,05-30-2007 12:13:17,05-30-2007 12:13:17,Z,,00,,,,,001,000,-126 dB,?  s, ,401 650000.0 Hz,   0 m,,,,dlp,05-10-2010
305105,037623,GPS,05-30-2007 12:28:18,05-30-2007 12:28:18,,10.4,,32.619757,-117.113375,,,,,,,,,-99,,,,,05-10-2010
306950,037623,DIAG,05-30-2007 13:44:56,05-30-2007 13:44:56,B,,00,32.357000,-116.958000,33.587000,-123.012000,002,000,-128 dB,648s, ,401 676852.9 Hz,   0 m,,,,dlp,05-10-2010
