ID,Source,ArgosID,Message_Type,TransmissionDateTime,EffectiveDate,LC,Residual,IQ,Lat1,Lat1Places,Lon1,Lon1Places,Lat2,Lat2Places,Lon2,Lon2Places,NbMes,NbMes120dB,BestLevel,PassDuration,NOPC,CalculFreq,Altitude,Data,Comment,EditDate,EditUser,RecordCreationDate
212905,,126071,GPS,06-26-2014 23:18:00,,,13.4,,32.616477,,-117.107261,,,,,,,,,,,,,,,,,
212941,,126071,DS,06-26-2014 23:19:36,,1,,,32.613000,,-117.088000,,,,,,,,,,,,,,,,,
212942,,126071,DIAG,06-26-2014 23:19:36,,1,,,32.613000,,-117.088000,,23.945000,,-158.835000,,,,,,,,,,,,,
212940,,126071,DIAG,06-26-2014 23:19:36,,1,,,32.613000,,-117.088000,,23.945000,,-158.835000,,,,,,,,,,,,,
212939,,126071,DS,06-26-2014 23:19:36,,1,,,32.613000,,-117.088000,,,,,,,,,,,,,,,,,
212938,,126071,DIAG,06-26-2014 23:19:36,,1,,,32.613000,,-117.088000,,23.945000,,-158.835000,,,,,,,,,,,,,
212378,,126071,DS,06-26-2014 23:19:36,,1,,,32.613000,,-117.088000,,,,,,,,,,,,,,,,,
212379,,126071,DIAG,06-27-2014 4:11:28,,B,,,32.612000,,-117.089000,,32.612000,,-117.089000,,,,,,,,,,,,,
212945,,126071,DIAG,06-27-2014 4:11:28,,B,,,32.612000,,-117.089000,,32.612000,,-117.089000,,,,,,,,,,,,,
212946,,126071,DS,06-27-2014 4:11:28,,B,,,32.612000,,-117.089000,,,,,,,,,,,,,,,,,
212947,,126071,DIAG,06-27-2014 4:11:28,,B,,,32.612000,,-117.089000,,32.612000,,-117.089000,,,,,,,,,,,,,
212948,,126071,DS,06-27-2014 4:11:28,,B,,,32.612000,,-117.089000,,,,,,,,,,,,,,,,,
212944,,126071,DS,06-27-2014 4:11:28,,B,,,32.612000,,-117.089000,,,,,,,,,,,,,,,,,
212949,,126071,DS,06-27-2014 4:44:13,,B,,,32.617000,,-117.089000,,,,,,,,,,,,,,,,,
212950,,126071,DIAG,06-27-2014 4:44:13,,B,,,32.617000,,-117.089000,,32.617000,,-117.089000,,,,,,,,,,,,,
212951,,126071,DS,06-27-2014 4:44:13,,B,,,32.617000,,-117.089000,,,,,,,,,,,,,,,,,
212952,,126071,DIAG,06-27-2014 4:44:13,,B,,,32.617000,,-117.089000,,32.617000,,-117.089000,,,,,,,,,,,,,
212953,,126071,DS,06-27-2014 4:44:13,,B,,,32.617000,,-117.089000,,,,,,,,,,,,,,,,,
212380,,126071,DIAG,06-27-2014 4:44:13,,B,,,32.617000,,-117.089000,,32.617000,,-117.089000,,,,,,,,,,,,,
212956,,126071,DS,06-27-2014 7:15:16,,B,,,32.628000,,-117.097000,,,,,,,,,,,,,,,,,
212958,,126071,DS,06-27-2014 7:15:16,,B,,,32.628000,,-117.097000,,,,,,,,,,,,,,,,,
212381,,126071,DIAG,06-27-2014 7:15:16,,B,,,32.628000,,-117.097000,,32.628000,,-117.097000,,,,,,,,,,,,,
212955,,126071,DIAG,06-27-2014 7:15:16,,B,,,32.628000,,-117.097000,,32.628000,,-117.097000,,,,,,,,,,,,,
212957,,126071,DIAG,06-27-2014 7:15:16,,B,,,32.628000,,-117.097000,,32.628000,,-117.097000,,,,,,,,,,,,,
212954,,126071,DS,06-27-2014 7:15:16,,B,,,32.628000,,-117.097000,,,,,,,,,,,,,,,,,
212382,,126071,GPS,06-27-2014 16:15:20,,,14.2,,32.632080,,-117.119514,,,,,,,,,,,,,,,,,
212959,,126071,DS,06-27-2014 17:07:24,,B,,,32.653000,,-117.099000,,,,,,,,,,,,,,,,,
