ID,Source,ArgosID,Message_Type,TransmissionDateTime,EffectiveDate,LC,Residual,IQ,Lat1,Lat1Places,Lon1,Lon1Places,Lat2,Lat2Places,Lon2,Lon2Places,NbMes,NbMes120dB,BestLevel,PassDuration,NOPC,CalculFreq,Altitude,Data,Comment,EditDate,EditUser,RecordCreationDate
205967,,126068,DS,,,,,,,,,,,,,,,,,,,,,,,,,
205965,,126068,DS,,,,,,,,,,,,,,,,,,,,,,,,,
205963,,126068,DS,,,,,,,,,,,,,,,,,,,,,,,,,
205961,,126068,DS,,,,,,,,,,,,,,,,,,,,,,,,,
204328,,126068,GPS,07-01-2014 21:47:00,,,5,,32.614002,,-117.098655,,,,,,,,,,,,,,,,,
204329,,126068,DIAG,07-01-2014 22:33:38,,A,,,29.008000,,-134.095000,,32.617000,,-117.092000,,,,,,,,,,,,,
205243,,126068,DS,07-01-2014 22:33:38,,A,,,29.008000,,-134.095000,,,,,,,,,,,,,,,,,
204330,,126068,DIAG,07-01-2014 23:18:39,,A,,,32.615000,,-117.095000,,32.615000,,-117.095000,,,,,,,,,,,,,
205244,,126068,DS,07-01-2014 23:18:39,,A,,,32.615000,,-117.095000,,,,,,,,,,,,,,,,,
205962,,126068,DIAG,07-02-2014 2:21:23,,Z,,,,,,,,,,,,,,,,,,,,,,
205964,,126068,DIAG,07-02-2014 4:00:56,,Z,,,,,,,,,,,,,,,,,,,,,,
204331,,126068,GPS,07-02-2014 4:03:39,,,8.8,,32.611972,,-117.116615,,,,,,,,,,,,,,,,,
205245,,126068,DS,07-02-2014 4:46:01,,3,,,32.615000,,-117.120000,,,,,,,,,,,,,,,,,
204332,,126068,DIAG,07-02-2014 4:46:01,,3,,,32.615000,,-117.120000,,32.615000,,-117.120000,,,,,,,,,,,,,
205246,,126068,DS,07-02-2014 5:01:30,,3,,,32.616000,,-117.118000,,,,,,,,,,,,,,,,,
204333,,126068,DIAG,07-02-2014 5:01:30,,3,,,32.616000,,-117.118000,,32.616000,,-117.118000,,,,,,,,,,,,,
204334,,126068,DIAG,07-02-2014 5:25:38,,3,,,32.619000,,-117.121000,,32.619000,,-117.121000,,,,,,,,,,,,,
205247,,126068,DS,07-02-2014 5:25:38,,3,,,32.619000,,-117.121000,,,,,,,,,,,,,,,,,
205248,,126068,DS,07-02-2014 6:27:29,,2,,,32.618000,,-117.116000,,,,,,,,,,,,,,,,,
204335,,126068,DIAG,07-02-2014 6:27:29,,2,,,32.618000,,-117.116000,,32.618000,,-117.116000,,,,,,,,,,,,,
205249,,126068,DS,07-02-2014 6:46:39,,3,,,32.619000,,-117.111000,,,,,,,,,,,,,,,,,
204336,,126068,DIAG,07-02-2014 6:46:39,,3,,,32.619000,,-117.111000,,32.619000,,-117.111000,,,,,,,,,,,,,
204337,,126068,DIAG,07-02-2014 7:06:08,,2,,,32.616000,,-117.108000,,32.616000,,-117.108000,,,,,,,,,,,,,
205250,,126068,DS,07-02-2014 7:06:08,,2,,,32.616000,,-117.108000,,,,,,,,,,,,,,,,,
205251,,126068,DS,07-02-2014 9:59:59,,A,,,32.617000,,-117.126000,,,,,,,,,,,,,,,,,
204338,,126068,DIAG,07-02-2014 9:59:59,,A,,,32.617000,,-117.126000,,32.617000,,-117.126000,,,,,,,,,,,,,
204339,,126068,GPS,07-02-2014 10:43:01,,,6.6,,32.616924,,-117.107589,,,,,,,,,,,,,,,,,
205252,,126068,DS,07-02-2014 10:59:02,,B,,,32.616000,,-117.127000,,,,,,,,,,,,,,,,,
204340,,126068,DIAG,07-02-2014 10:59:02,,B,,,32.616000,,-117.127000,,32.616000,,-117.127000,,,,,,,,,,,,,
205253,,126068,DS,07-02-2014 11:42:07,,B,,,32.624000,,-117.115000,,,,,,,,,,,,,,,,,
204341,,126068,DIAG,07-02-2014 11:42:07,,B,,,32.624000,,-117.115000,,32.624000,,-117.115000,,,,,,,,,,,,,
205966,,126068,DIAG,07-02-2014 13:40:14,,Z,,,,,,,,,,,,,,,,,,,,,,
205968,,126068,DIAG,07-02-2014 15:22:10,,Z,,,,,,,,,,,,,,,,,,,,,,
205254,,126068,DS,07-02-2014 16:16:18,,2,,,32.625000,,-117.125000,,,,,,,,,,,,,,,,,
204342,,126068,DIAG,07-02-2014 16:16:18,,2,,,32.625000,,-117.125000,,32.625000,,-117.125000,,,,,,,,,,,,,
204343,,126068,DIAG,07-02-2014 16:23:08,,B,,,32.625000,,-117.125000,,32.625000,,-117.125000,,,,,,,,,,,,,
205255,,126068,DS,07-02-2014 16:23:08,,B,,,32.625000,,-117.125000,,,,,,,,,,,,,,,,,
204344,,126068,GPS,07-02-2014 17:05:13,,,12.8,,32.621929,,-117.121360,,,,,,,,,,,,,,,,,
204345,,126068,DIAG,07-02-2014 17:54:12,,2,,,32.616000,,-117.123000,,32.616000,,-117.123000,,,,,,,,,,,,,
205256,,126068,DS,07-02-2014 17:54:12,,2,,,32.616000,,-117.123000,,,,,,,,,,,,,,,,,
204346,,126068,DIAG,07-02-2014 18:06:52,,1,,,32.610000,,-117.118000,,32.610000,,-117.118000,,,,,,,,,,,,,
205257,,126068,DS,07-02-2014 18:06:52,,1,,,32.610000,,-117.118000,,,,,,,,,,,,,,,,,
205258,,126068,DS,07-02-2014 19:22:42,,2,,,32.615000,,-117.113000,,,,,,,,,,,,,,,,,
204347,,126068,DIAG,07-02-2014 19:22:42,,2,,,32.615000,,-117.113000,,32.615000,,-117.113000,,,,,,,,,,,,,
204348,,126068,DIAG,07-02-2014 20:36:43,,B,,,32.615000,,-117.113000,,32.615000,,-117.113000,,,,,,,,,,,,,
205259,,126068,DS,07-02-2014 20:36:43,,B,,,32.615000,,-117.114000,,,,,,,,,,,,,,,,,
204349,,126068,DIAG,07-02-2014 21:22:15,,B,,,32.615000,,-117.114000,,32.615000,,-117.114000,,,,,,,,,,,,,
205260,,126068,DS,07-02-2014 21:22:15,,B,,,32.615000,,-117.114000,,,,,,,,,,,,,,,,,
204350,,126068,DIAG,07-02-2014 22:16:58,,A,,,32.612000,,-117.115000,,32.612000,,-117.115000,,,,,,,,,,,,,
205261,,126068,DS,07-02-2014 22:16:58,,A,,,32.612000,,-117.115000,,,,,,,,,,,,,,,,,
204351,,126068,DIAG,07-02-2014 22:57:12,,B,,,32.617000,,-117.112000,,32.617000,,-117.112000,,,,,,,,,,,,,
205262,,126068,DS,07-02-2014 22:57:12,,B,,,32.617000,,-117.112000,,,,,,,,,,,,,,,,,
204352,,126068,GPS,07-03-2014 0:20:59,,,9.6,,32.625545,,-117.117393,,,,,,,,,,,,,,,,,
205263,,126068,DS,07-03-2014 2:00:25,,B,,,32.628000,,-117.120000,,,,,,,,,,,,,,,,,
204353,,126068,DIAG,07-03-2014 2:00:25,,B,,,32.628000,,-117.120000,,32.628000,,-117.120000,,,,,,,,,,,,,
205264,,126068,DS,07-03-2014 3:39:42,,3,,,32.627000,,-117.116000,,,,,,,,,,,,,,,,,
204354,,126068,DIAG,07-03-2014 3:39:42,,3,,,32.627000,,-117.116000,,32.627000,,-117.116000,,,,,,,,,,,,,
204355,,126068,DIAG,07-03-2014 4:38:59,,B,,,32.628000,,-117.116000,,32.628000,,-117.116000,,,,,,,,,,,,,
205265,,126068,DS,07-03-2014 4:38:59,,B,,,32.628000,,-117.116000,,,,,,,,,,,,,,,,,
204356,,126068,DIAG,07-03-2014 6:16:48,,3,,,32.633000,,-117.115000,,32.633000,,-117.115000,,,,,,,,,,,,,
205266,,126068,DS,07-03-2014 6:16:48,,3,,,32.633000,,-117.115000,,,,,,,,,,,,,,,,,
204357,,126068,GPS,07-03-2014 6:21:27,,,13,,32.631004,,-117.118721,,,,,,,,,,,,,,,,,
205188,,126068,DIAG,07-03-2014 6:23:07,,1,,,32.631000,,-117.109000,,32.631000,,-117.109000,,,,,,,,,,,,,
204358,,126068,DS,07-03-2014 6:23:07,,1,,,32.631000,,-117.109000,,,,,,,,,,,,,,,,,
205267,,126068,DS,07-03-2014 6:32:56,,1,,,32.630000,,-117.118000,,,,,,,,,,,,,,,,,
204359,,126068,DIAG,07-03-2014 6:32:56,,1,,,32.630000,,-117.118000,,32.630000,,-117.118000,,,,,,,,,,,,,
205268,,126068,DS,07-03-2014 7:58:26,,B,,,32.633000,,-117.118000,,,,,,,,,,,,,,,,,
204360,,126068,DIAG,07-03-2014 7:58:26,,B,,,32.633000,,-117.118000,,32.633000,,-117.118000,,,,,,,,,,,,,
204361,,126068,DIAG,07-03-2014 8:18:02,,B,,,32.632000,,-117.120000,,32.632000,,-117.120000,,,,,,,,,,,,,
205269,,126068,DS,07-03-2014 8:18:02,,B,,,32.632000,,-117.120000,,,,,,,,,,,,,,,,,
205270,,126068,DS,07-03-2014 9:44:30,,B,,,32.635000,,-117.120000,,,,,,,,,,,,,,,,,
204362,,126068,DIAG,07-03-2014 9:44:30,,B,,,32.635000,,-117.120000,,32.635000,,-117.120000,,,,,,,,,,,,,
205271,,126068,DS,07-03-2014 10:31:40,,A,,,32.618000,,-117.114000,,,,,,,,,,,,,,,,,
204363,,126068,DIAG,07-03-2014 10:31:40,,A,,,32.618000,,-117.114000,,32.618000,,-117.114000,,,,,,,,,,,,,
204364,,126068,DIAG,07-03-2014 11:24:05,,2,,,32.614000,,-117.106000,,32.614000,,-117.106000,,,,,,,,,,,,,
205272,,126068,DS,07-03-2014 11:24:05,,2,,,32.614000,,-117.106000,,,,,,,,,,,,,,,,,
204365,,126068,GPS,07-03-2014 13:22:20,,,3,,32.615608,,-117.103057,,,,,,,,,,,,,,,,,
204366,,126068,DIAG,07-03-2014 15:04:38,,A,,,32.619000,,-117.086000,,32.619000,,-117.086000,,,,,,,,,,,,,
205273,,126068,DS,07-03-2014 15:04:38,,A,,,32.619000,,-117.086000,,,,,,,,,,,,,,,,,
205274,,126068,DS,07-03-2014 15:58:37,,2,,,32.617000,,-117.122000,,,,,,,,,,,,,,,,,
