ID,Source,ArgosID,Message_Type,TransmissionDateTime,EffectiveDate,LC,Residual,IQ,Lat1,Lat1Places,Lon1,Lon1Places,Lat2,Lat2Places,Lon2,Lon2Places,NbMes,NbMes120dB,BestLevel,PassDuration,NOPC,CalculFreq,Altitude,Data,Comment,EditDate,EditUser,RecordCreationDate
205996,,126069,DIAG,05-14-2014 22:25:59,,B,,,32.615000,,-117.101000,,32.615000,,-117.101000,,,,,,,,,,,,,
207190,,126069,DS,05-14-2014 23:12:12,,A,,,32.616000,,-117.100000,,,,,,,,,,,,,,,,,
205997,,126069,DIAG,05-14-2014 23:12:12,,A,,,32.616000,,-117.100000,,32.616000,,-117.100000,,,,,,,,,,,,,
205998,,126069,DIAG,05-15-2014 0:57:31,,B,,,32.616000,,-117.095000,,32.616000,,-117.095000,,,,,,,,,,,,,
207191,,126069,DS,05-15-2014 0:57:31,,B,,,32.616000,,-117.095000,,,,,,,,,,,,,,,,,
205999,,126069,DIAG,05-15-2014 2:33:46,,3,,,32.625000,,-117.120000,,32.625000,,-117.120000,,,,,,,,,,,,,
207192,,126069,DS,05-15-2014 2:33:46,,3,,,32.625000,,-117.120000,,,,,,,,,,,,,,,,,
206000,,126069,GPS,05-15-2014 4:24:34,,,14.3,,32.631389,,-117.118591,,,,,,,,,,,,,,,,,
207193,,126069,DIAG,05-15-2014 7:08:53,,B,,,32.631000,,-117.126000,,32.631000,,-117.126000,,,,,,,,,,,,,
207195,,126069,DS,05-15-2014 7:08:53,,B,,,32.631000,,-117.126000,,,,,,,,,,,,,,,,,
207194,,126069,DS,05-15-2014 7:08:53,,B,,,32.635000,,-117.131000,,,,,,,,,,,,,,,,,
206001,,126069,DIAG,05-15-2014 7:08:53,,B,,,32.635000,,-117.131000,,32.635000,,-117.131000,,,,,,,,,,,,,
206002,,126069,DIAG,05-15-2014 9:15:23,,B,,,32.634000,,-117.127000,,32.634000,,-117.127000,,,,,,,,,,,,,
207196,,126069,DS,05-15-2014 9:15:23,,B,,,32.634000,,-117.127000,,,,,,,,,,,,,,,,,
206003,,126069,DIAG,05-15-2014 9:55:10,,3,,,32.632000,,-117.117000,,32.632000,,-117.117000,,,,,,,,,,,,,
207197,,126069,DS,05-15-2014 9:55:10,,3,,,32.632000,,-117.117000,,,,,,,,,,,,,,,,,
207198,,126069,DS,05-15-2014 10:49:16,,B,,,32.637000,,-117.113000,,,,,,,,,,,,,,,,,
206004,,126069,DIAG,05-15-2014 10:49:16,,B,,,32.637000,,-117.113000,,32.637000,,-117.113000,,,,,,,,,,,,,
206005,,126069,GPS,05-15-2014 11:09:35,,,6.3,,32.626689,,-117.112762,,,,,,,,,,,,,,,,,
207199,,126069,DS,05-15-2014 11:35:52,,B,,,32.638000,,-117.110000,,,,,,,,,,,,,,,,,
206006,,126069,DIAG,05-15-2014 11:35:52,,B,,,32.638000,,-117.110000,,32.638000,,-117.110000,,,,,,,,,,,,,
206007,,126069,DIAG,05-15-2014 12:41:04,,B,,,32.640000,,-117.088000,,32.640000,,-117.088000,,,,,,,,,,,,,
207200,,126069,DS,05-15-2014 12:41:04,,B,,,32.640000,,-117.088000,,,,,,,,,,,,,,,,,
207201,,126069,DS,05-15-2014 14:05:51,,B,,,32.640000,,-117.075000,,,,,,,,,,,,,,,,,
206008,,126069,DIAG,05-15-2014 14:05:51,,B,,,32.640000,,-117.075000,,32.640000,,-117.075000,,,,,,,,,,,,,
207202,,126069,DS,05-15-2014 15:19:32,,B,,,32.640000,,-117.070000,,,,,,,,,,,,,,,,,
206009,,126069,DIAG,05-15-2014 15:19:32,,B,,,32.640000,,-117.070000,,32.640000,,-117.070000,,,,,,,,,,,,,
206010,,126069,DIAG,05-15-2014 15:41:23,,B,,,32.638000,,-117.066000,,32.638000,,-117.066000,,,,,,,,,,,,,
207203,,126069,DS,05-15-2014 15:41:23,,B,,,32.638000,,-117.066000,,,,,,,,,,,,,,,,,
206011,,126069,DS,05-15-2014 16:06:29,,A,,,32.633000,,-117.112000,,,,,,,,,,,,,,,,,
207017,,126069,DIAG,05-15-2014 16:06:29,,A,,,32.633000,,-117.112000,,32.633000,,-117.112000,,,,,,,,,,,,,
206012,,126069,GPS,05-15-2014 17:41:56,,,11.9,,32.616477,,-117.107093,,,,,,,,,,,,,,,,,
206013,,126069,DIAG,05-15-2014 19:23:02,,B,,,32.630000,,-117.081000,,32.630000,,-117.081000,,,,,,,,,,,,,
207204,,126069,DS,05-15-2014 19:23:02,,B,,,32.630000,,-117.081000,,,,,,,,,,,,,,,,,
206014,,126069,DS,05-15-2014 19:34:13,,2,,,32.607000,,-117.109000,,,,,,,,,,,,,,,,,
207018,,126069,DIAG,05-15-2014 19:34:13,,2,,,32.607000,,-117.109000,,32.607000,,-117.109000,,,,,,,,,,,,,
206015,,126069,DIAG,05-15-2014 20:38:43,,B,,,32.610000,,-117.112000,,32.610000,,-117.112000,,,,,,,,,,,,,
207205,,126069,DS,05-15-2014 20:38:43,,B,,,32.610000,,-117.112000,,,,,,,,,,,,,,,,,
207206,,126069,DS,05-15-2014 21:04:45,,1,,,32.614000,,-117.091000,,,,,,,,,,,,,,,,,
206016,,126069,DIAG,05-15-2014 21:04:45,,1,,,32.614000,,-117.091000,,32.614000,,-117.091000,,,,,,,,,,,,,
207207,,126069,DS,05-15-2014 21:10:28,,B,,,32.614000,,-117.091000,,,,,,,,,,,,,,,,,
206017,,126069,DIAG,05-15-2014 21:10:28,,B,,,32.614000,,-117.091000,,32.614000,,-117.091000,,,,,,,,,,,,,
207208,,126069,DS,05-15-2014 22:08:12,,1,,,32.621000,,-117.060000,,,,,,,,,,,,,,,,,
206018,,126069,DIAG,05-15-2014 22:08:12,,1,,,32.621000,,-117.060000,,32.621000,,-117.060000,,,,,,,,,,,,,
206019,,126069,DS,05-15-2014 22:25:00,,2,,,32.614000,,-117.103000,,,,,,,,,,,,,,,,,
207019,,126069,DIAG,05-15-2014 22:25:00,,2,,,32.614000,,-117.103000,,32.614000,,-117.103000,,,,,,,,,,,,,
207209,,126069,DS,05-15-2014 22:47:47,,A,,,32.614000,,-117.100000,,,,,,,,,,,,,,,,,
206020,,126069,DIAG,05-15-2014 22:47:47,,A,,,32.614000,,-117.100000,,32.614000,,-117.100000,,,,,,,,,,,,,
206021,,126069,GPS,05-15-2014 23:42:08,,,7.6,,32.613452,,-117.098136,,,,,,,,,,,,,,,,,
207210,,126069,DS,05-16-2014 0:03:52,,B,,,32.618000,,-117.075000,,,,,,,,,,,,,,,,,
206022,,126069,DIAG,05-16-2014 0:03:52,,B,,,32.618000,,-117.075000,,32.618000,,-117.075000,,,,,,,,,,,,,
207211,,126069,DS,05-16-2014 2:22:37,,A,,,32.621000,,-117.116000,,,,,,,,,,,,,,,,,
206023,,126069,DIAG,05-16-2014 2:22:37,,A,,,32.621000,,-117.116000,,32.621000,,-117.116000,,,,,,,,,,,,,
206024,,126069,DIAG,05-16-2014 3:37:00,,B,,,32.625000,,-117.106000,,32.625000,,-117.106000,,,,,,,,,,,,,
207212,,126069,DS,05-16-2014 3:37:00,,B,,,32.625000,,-117.106000,,,,,,,,,,,,,,,,,
206025,,126069,DIAG,05-16-2014 4:06:38,,B,,,32.630000,,-117.117000,,32.630000,,-117.117000,,,,,,,,,,,,,
207213,,126069,DS,05-16-2014 4:06:38,,B,,,32.630000,,-117.117000,,,,,,,,,,,,,,,,,
206026,,126069,DIAG,05-16-2014 5:24:57,,B,,,32.625000,,-117.112000,,32.625000,,-117.112000,,,,,,,,,,,,,
207214,,126069,DS,05-16-2014 5:24:57,,B,,,32.625000,,-117.112000,,,,,,,,,,,,,,,,,
206027,,126069,GPS,05-16-2014 5:46:38,,,10,,32.629276,,-117.119003,,,,,,,,,,,,,,,,,
207215,,126069,DS,05-16-2014 6:10:02,,B,,,32.624000,,-117.101000,,,,,,,,,,,,,,,,,
206028,,126069,DIAG,05-16-2014 6:10:02,,B,,,32.624000,,-117.101000,,32.624000,,-117.101000,,,,,,,,,,,,,
206029,,126069,DIAG,05-16-2014 6:56:44,,B,,,32.620000,,-117.097000,,32.620000,,-117.097000,,,,,,,,,,,,,
207216,,126069,DS,05-16-2014 6:56:44,,B,,,32.620000,,-117.097000,,,,,,,,,,,,,,,,,
207217,,126069,DS,05-16-2014 7:37:52,,B,,,32.620000,,-117.097000,,,,,,,,,,,,,,,,,
206030,,126069,DIAG,05-16-2014 7:37:52,,B,,,32.620000,,-117.097000,,32.620000,,-117.097000,,,,,,,,,,,,,
207218,,126069,DS,05-16-2014 9:37:04,,B,,,32.621000,,-117.101000,,,,,,,,,,,,,,,,,
206031,,126069,DIAG,05-16-2014 9:37:04,,B,,,32.621000,,-117.101000,,32.621000,,-117.101000,,,,,,,,,,,,,
206032,,126069,DIAG,05-16-2014 10:24:01,,B,,,32.627000,,-117.097000,,32.627000,,-117.097000,,,,,,,,,,,,,
207219,,126069,DS,05-16-2014 10:24:01,,B,,,32.627000,,-117.097000,,,,,,,,,,,,,,,,,
206033,,126069,DIAG,05-16-2014 10:51:00,,B,,,32.620000,,-117.113000,,32.620000,,-117.113000,,,,,,,,,,,,,
207220,,126069,DS,05-16-2014 10:51:00,,B,,,32.620000,,-117.113000,,,,,,,,,,,,,,,,,
207221,,126069,DS,05-16-2014 11:12:11,,B,,,32.626000,,-117.101000,,,,,,,,,,,,,,,,,
206034,,126069,DIAG,05-16-2014 11:12:11,,B,,,32.626000,,-117.101000,,32.626000,,-117.101000,,,,,,,,,,,,,
206035,,126069,GPS,05-16-2014 12:04:53,,,10,,32.623428,,-117.111724,,,,,,,,,,,,,,,,,
207222,,126069,DS,05-16-2014 12:52:19,,B,,,32.629000,,-117.091000,,,,,,,,,,,,,,,,,
206036,,126069,DIAG,05-16-2014 12:52:19,,B,,,32.629000,,-117.091000,,32.629000,,-117.091000,,,,,,,,,,,,,
207223,,126069,DS,05-16-2014 15:01:05,,B,,,32.627000,,-117.083000,,,,,,,,,,,,,,,,,
206037,,126069,DIAG,05-16-2014 15:01:05,,B,,,32.627000,,-117.083000,,32.627000,,-117.083000,,,,,,,,,,,,,
207224,,126069,DS,05-16-2014 15:34:13,,B,,,32.626000,,-117.084000,,,,,,,,,,,,,,,,,
206038,,126069,DIAG,05-16-2014 15:34:13,,B,,,32.626000,,-117.084000,,32.626000,,-117.084000,,,,,,,,,,,,,
207225,,126069,DS,05-16-2014 16:49:27,,B,,,32.637000,,-117.142000,,,,,,,,,,,,,,,,,
206039,,126069,DIAG,05-16-2014 16:49:27,,B,,,32.637000,,-117.142000,,32.637000,,-117.142000,,,,,,,,,,,,,
206040,,126069,DIAG,05-16-2014 17:18:03,,B,,,32.626000,,-117.144000,,32.626000,,-117.144000,,,,,,,,,,,,,
207226,,126069,DS,05-16-2014 17:18:03,,B,,,32.626000,,-117.144000,,,,,,,,,,,,,,,,,
207227,,126069,DS,05-16-2014 18:26:34,,B,,,32.614000,,-117.144000,,,,,,,,,,,,,,,,,
206041,,126069,DIAG,05-16-2014 18:26:34,,B,,,32.614000,,-117.144000,,32.614000,,-117.144000,,,,,,,,,,,,,
206042,,126069,DIAG,05-16-2014 18:59:22,,A,,,32.611000,,-117.120000,,32.611000,,-117.120000,,,,,,,,,,,,,
207228,,126069,DS,05-16-2014 18:59:22,,A,,,32.611000,,-117.120000,,,,,,,,,,,,,,,,,
206043,,126069,DS,05-16-2014 19:01:41,,A,,,32.576000,,-117.102000,,,,,,,,,,,,,,,,,
207020,,126069,DIAG,05-16-2014 19:01:41,,A,,,32.576000,,-117.101000,,32.576000,,-117.101000,,,,,,,,,,,,,
206044,,126069,GPS,05-16-2014 20:06:08,,,19,,32.613616,,-117.098663,,,,,,,,,,,,,,,,,
207229,,126069,DS,05-16-2014 20:28:54,,B,,,32.619000,,-117.101000,,,,,,,,,,,,,,,,,
206045,,126069,DIAG,05-16-2014 20:28:54,,B,,,32.619000,,-117.101000,,32.619000,,-117.101000,,,,,,,,,,,,,
206046,,126069,DS,05-16-2014 20:38:15,,A,,,32.608000,,-117.101000,,,,,,,,,,,,,,,,,
207021,,126069,DIAG,05-16-2014 20:38:15,,A,,,32.608000,,-117.101000,,32.608000,,-117.101000,,,,,,,,,,,,,
206047,,126069,DIAG,05-16-2014 20:45:55,,A,,,32.610000,,-117.109000,,32.610000,,-117.109000,,,,,,,,,,,,,
207230,,126069,DS,05-16-2014 20:45:55,,A,,,32.610000,,-117.109000,,,,,,,,,,,,,,,,,
207231,,126069,DS,05-16-2014 22:16:38,,B,,,32.610000,,-117.099000,,,,,,,,,,,,,,,,,
206048,,126069,DIAG,05-16-2014 22:16:38,,B,,,32.610000,,-117.099000,,32.610000,,-117.099000,,,,,,,,,,,,,
207232,,126069,DS,05-16-2014 22:28:37,,3,,,32.608000,,-117.111000,,,,,,,,,,,,,,,,,
206049,,126069,DIAG,05-16-2014 22:28:37,,3,,,32.608000,,-117.111000,,32.608000,,-117.111000,,,,,,,,,,,,,
206050,,126069,GPS,05-17-2014 2:06:28,,,3.5,,32.620018,,-117.104446,,,,,,,,,,,,,,,,,
207233,,126069,DS,05-17-2014 2:17:12,,2,,,32.624000,,-117.107000,,,,,,,,,,,,,,,,,
206051,,126069,DIAG,05-17-2014 2:17:12,,2,,,32.624000,,-117.107000,,32.624000,,-117.107000,,,,,,,,,,,,,
207234,,126069,DS,05-17-2014 3:57:01,,B,,,32.623000,,-117.102000,,,,,,,,,,,,,,,,,
206052,,126069,DIAG,05-17-2014 3:57:01,,B,,,32.623000,,-117.102000,,32.623000,,-117.102000,,,,,,,,,,,,,
207235,,126069,DS,05-17-2014 5:04:02,,A,,,32.626000,,-117.088000,,,,,,,,,,,,,,,,,
206053,,126069,DIAG,05-17-2014 5:04:02,,A,,,32.626000,,-117.088000,,32.626000,,-117.088000,,,,,,,,,,,,,
206054,,126069,DIAG,05-17-2014 5:42:44,,A,,,32.621000,,-117.100000,,32.621000,,-117.100000,,,,,,,,,,,,,
207236,,126069,DS,05-17-2014 5:42:44,,A,,,32.621000,,-117.100000,,,,,,,,,,,,,,,,,
206055,,126069,DIAG,05-17-2014 6:15:32,,B,,,32.629000,,-117.103000,,32.629000,,-117.103000,,,,,,,,,,,,,
207237,,126069,DS,05-17-2014 6:15:32,,B,,,32.629000,,-117.103000,,,,,,,,,,,,,,,,,
207238,,126069,DS,05-17-2014 6:45:09,,B,,,32.628000,,-117.105000,,,,,,,,,,,,,,,,,
206056,,126069,DIAG,05-17-2014 6:45:09,,B,,,32.628000,,-117.105000,,32.628000,,-117.105000,,,,,,,,,,,,,
207239,,126069,DS,05-17-2014 7:53:28,,B,,,32.627000,,-117.106000,,,,,,,,,,,,,,,,,
206057,,126069,DIAG,05-17-2014 7:53:28,,B,,,32.627000,,-117.106000,,32.627000,,-117.106000,,,,,,,,,,,,,
207240,,126069,DS,05-17-2014 10:46:55,,B,,,32.629000,,-117.099000,,,,,,,,,,,,,,,,,
206058,,126069,DIAG,05-17-2014 10:46:55,,B,,,32.629000,,-117.099000,,32.629000,,-117.099000,,,,,,,,,,,,,
206059,,126069,DIAG,05-17-2014 11:49:42,,B,,,32.633000,,-117.104000,,32.633000,,-117.104000,,,,,,,,,,,,,
207241,,126069,DS,05-17-2014 11:49:42,,B,,,32.633000,,-117.104000,,,,,,,,,,,,,,,,,
206060,,126069,DIAG,05-17-2014 12:33:44,,B,,,32.634000,,-117.107000,,32.634000,,-117.107000,,,,,,,,,,,,,
207242,,126069,DS,05-17-2014 12:33:44,,B,,,32.634000,,-117.107000,,,,,,,,,,,,,,,,,
206061,,126069,DIAG,05-17-2014 13:36:53,,B,,,32.629000,,-117.110000,,32.629000,,-117.110000,,,,,,,,,,,,,
207243,,126069,DS,05-17-2014 13:36:53,,B,,,32.629000,,-117.110000,,,,,,,,,,,,,,,,,
206062,,126069,GPS,05-17-2014 14:19:27,,,10.1,,32.624523,,-117.111686,,,,,,,,,,,,,,,,,
207244,,126069,DS,05-17-2014 14:47:06,,B,,,32.628000,,-117.111000,,,,,,,,,,,,,,,,,
206063,,126069,DIAG,05-17-2014 14:47:06,,B,,,32.628000,,-117.111000,,32.628000,,-117.111000,,,,,,,,,,,,,
206064,,126069,DIAG,05-17-2014 16:33:27,,1,,,32.627000,,-117.066000,,32.627000,,-117.066000,,,,,,,,,,,,,
207245,,126069,DS,05-17-2014 16:33:27,,1,,,32.627000,,-117.066000,,,,,,,,,,,,,,,,,
207246,,126069,DS,05-17-2014 16:59:46,,B,,,32.628000,,-117.065000,,,,,,,,,,,,,,,,,
206065,,126069,DIAG,05-17-2014 16:59:46,,B,,,32.628000,,-117.065000,,32.628000,,-117.065000,,,,,,,,,,,,,
207247,,126069,DS,05-17-2014 18:16:20,,B,,,32.628000,,-117.063000,,,,,,,,,,,,,,,,,
206066,,126069,DIAG,05-17-2014 18:16:20,,B,,,32.628000,,-117.063000,,32.628000,,-117.063000,,,,,,,,,,,,,
207248,,126069,DS,05-17-2014 18:23:24,,B,,,32.627000,,-117.063000,,,,,,,,,,,,,,,,,
206067,,126069,DIAG,05-17-2014 18:23:24,,B,,,32.627000,,-117.063000,,32.627000,,-117.063000,,,,,,,,,,,,,
206068,,126069,DIAG,05-17-2014 18:38:12,,B,,,32.627000,,-117.062000,,32.627000,,-117.062000,,,,,,,,,,,,,
207249,,126069,DS,05-17-2014 18:38:12,,B,,,32.627000,,-117.062000,,,,,,,,,,,,,,,,,
207250,,126069,DS,05-17-2014 20:07:13,,B,,,32.610000,,-117.091000,,,,,,,,,,,,,,,,,
206069,,126069,DIAG,05-17-2014 20:07:13,,B,,,32.610000,,-117.091000,,32.610000,,-117.091000,,,,,,,,,,,,,
207251,,126069,DS,05-17-2014 20:29:33,,B,,,32.607000,,-117.088000,,,,,,,,,,,,,,,,,
206070,,126069,DIAG,05-17-2014 20:29:33,,B,,,32.607000,,-117.088000,,32.607000,,-117.088000,,,,,,,,,,,,,
206071,,126069,GPS,05-17-2014 21:03:33,,,7.3,,32.610256,,-117.113922,,,,,,,,,,,,,,,,,
207252,,126069,DS,05-17-2014 21:26:16,,3,,,32.610000,,-117.115000,,,,,,,,,,,,,,,,,
206072,,126069,DIAG,05-17-2014 21:26:16,,3,,,32.610000,,-117.115000,,32.610000,,-117.115000,,,,,,,,,,,,,
207253,,126069,DS,05-17-2014 22:02:58,,0,,,32.614000,,-117.100000,,,,,,,,,,,,,,,,,
206073,,126069,DIAG,05-17-2014 22:02:58,,0,,,32.614000,,-117.100000,,32.614000,,-117.100000,,,,,,,,,,,,,
207254,,126069,DS,05-17-2014 22:07:43,,2,,,32.615000,,-117.105000,,,,,,,,,,,,,,,,,
206074,,126069,DIAG,05-17-2014 22:07:43,,2,,,32.615000,,-117.105000,,32.615000,,-117.105000,,,,,,,,,,,,,
207255,,126069,DS,05-17-2014 23:41:03,,A,,,32.634000,,-117.114000,,,,,,,,,,,,,,,,,
206075,,126069,DIAG,05-17-2014 23:41:03,,A,,,32.634000,,-117.114000,,32.634000,,-117.114000,,,,,,,,,,,,,
207022,,126069,DIAG,05-17-2014 23:49:55,,B,,,32.617000,,-117.104000,,32.617000,,-117.104000,,,,,,,,,,,,,
206076,,126069,DS,05-17-2014 23:49:55,,B,,,32.617000,,-117.104000,,,,,,,,,,,,,,,,,
207256,,126069,DS,05-18-2014 2:01:18,,3,,,32.621000,,-117.110000,,,,,,,,,,,,,,,,,
206077,,126069,DIAG,05-18-2014 2:01:18,,3,,,32.621000,,-117.110000,,32.621000,,-117.110000,,,,,,,,,,,,,
206078,,126069,GPS,05-18-2014 3:09:48,,,10.3,,32.619773,,-117.111770,,,,,,,,,,,,,,,,,
206079,,126069,GPS,05-18-2014 9:28:04,,,2.3,,32.634483,,-117.120933,,,,,,,,,,,,,,,,,
207257,,126069,DIAG,05-18-2014 10:24:24,,0,,,32.632000,,-117.125000,,32.632000,,-117.125000,,,,,,,,,,,,,
